timestamped_line
"[15:26:00] Ready. Type 's' to start logging, 'e' to stop."
[15:26:00] Sensor Info:
[15:26:00] Sensor ID: 50
[15:26:00] Sensor Name: FORCE PLATE 850
[15:26:00] Units: N
[15:26:00] ▶️ START LOGGING
"[15:26:00] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:26:09] 13.00, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 365, FSR3: 1023"
"[15:26:09] 13.21, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 369, FSR3: 1023"
"[15:26:09] 13.32, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 366, FSR3: 1023"
"[15:26:09] 13.53, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 361, FSR3: 1023"
"[15:26:10] 14.05, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 341, FSR3: 1023"
"[15:26:10] 14.37, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 338, FSR3: 1023"
"[15:26:10] 14.48, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 336, FSR3: 1023"
"[15:26:10] 14.69, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1023, FSR2: 355, FSR3: 1023"
"[15:26:10] 14.80, Force(N): 34.805, ΔF(N): -4.043, FSR1: 1023, FSR2: 404, FSR3: 1023"
"[15:26:10] 14.92, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1023, FSR2: 457, FSR3: 1023"
"[15:26:11] 15.03, Force(N): 28.740, ΔF(N): -4.043, FSR1: 1023, FSR2: 523, FSR3: 1023"
"[15:26:11] 15.14, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 558, FSR3: 1023"
"[15:26:11] 15.26, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 668, FSR3: 1023"
"[15:26:11] 15.37, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1023, FSR2: 700, FSR3: 1023"
"[15:26:11] 15.58, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 755, FSR3: 1023"
"[15:26:11] 15.70, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 768, FSR3: 1023"
"[15:26:11] 15.81, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 777, FSR3: 1023"
"[15:26:12] 16.02, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 853, FSR3: 1023"
"[15:26:12] 16.24, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 936, FSR3: 1022"
"[15:26:12] 16.86, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 16.97, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 17.29, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 17.40, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 17.71, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 17.83, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:13] 17.94, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:26:14] 18.26, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 971, FSR3: 1023"
"[15:26:14] 18.37, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 895, FSR3: 1023"
"[15:26:14] 18.48, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 849, FSR3: 1023"
"[15:26:14] 18.59, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 763, FSR3: 1023"
"[15:26:14] 18.81, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 772, FSR3: 1023"
"[15:26:14] 18.92, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 752, FSR3: 1023"
"[15:26:15] 19.13, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 701, FSR3: 1023"
"[15:26:15] 19.35, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1023, FSR2: 630, FSR3: 1023"
"[15:26:15] 19.46, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 558, FSR3: 1023"
"[15:26:15] 19.67, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 517, FSR3: 1023"
"[15:26:15] 19.78, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 510, FSR3: 1023"
"[15:26:16] 20.20, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 472, FSR3: 1023"
"[15:26:16] 20.31, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 462, FSR3: 1023"
"[15:26:16] 20.52, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1022, FSR2: 453, FSR3: 1023"
"[15:26:16] 20.63, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 451, FSR3: 1023"
"[15:26:16] 20.75, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 448, FSR3: 1023"
"[15:26:17] 20.96, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 436, FSR3: 1023"
"[15:26:17] 21.17, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 426, FSR3: 1023"
"[15:26:17] 21.29, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1023, FSR2: 423, FSR3: 1023"
"[15:26:17] 21.60, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 411, FSR3: 1023"
"[15:26:17] 21.71, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 402, FSR3: 1023"
"[15:26:17] 21.82, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 399, FSR3: 1023"
"[15:26:17] 21.94, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 393, FSR3: 1023"
"[15:26:18] 22.25, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 385, FSR3: 1023"
"[15:26:18] 22.36, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 378, FSR3: 1023"
"[15:26:18] 22.48, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 379, FSR3: 1023"
"[15:26:18] 22.89, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 363, FSR3: 1023"
"[15:26:19] 23.51, Force(N): 42.891, ΔF(N): 2.021, FSR1: 1023, FSR2: 349, FSR3: 1023"
"[15:26:19] 23.62, Force(N): 40.869, ΔF(N): -2.021, FSR1: 1023, FSR2: 343, FSR3: 1023"
"[15:26:19] 23.73, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 360, FSR3: 1023"
"[15:26:19] 23.85, Force(N): 36.826, ΔF(N): -5.054, FSR1: 1023, FSR2: 408, FSR3: 1023"
"[15:26:20] 23.96, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1023, FSR2: 453, FSR3: 1023"
"[15:26:20] 24.07, Force(N): 31.772, ΔF(N): -3.032, FSR1: 1023, FSR2: 469, FSR3: 1023"
"[15:26:20] 24.29, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 524, FSR3: 1023"
"[15:26:20] 24.40, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1023, FSR2: 568, FSR3: 1023"
"[15:26:20] 24.51, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 658, FSR3: 1023"
"[15:26:20] 24.62, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 697, FSR3: 1023"
"[15:26:20] 24.74, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 707, FSR3: 1023"
"[15:26:20] 24.85, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 737, FSR3: 1023"
"[15:26:21] 25.17, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 741, FSR3: 1023"
"[15:26:21] 25.48, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 745, FSR3: 1023"
"[15:26:21] 25.59, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 765, FSR3: 1022"
"[15:26:21] 25.81, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 778, FSR3: 1023"
"[15:26:22] 26.32, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 825, FSR3: 1023"
"[15:26:22] 26.44, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 865, FSR3: 1023"
"[15:26:22] 26.55, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 915, FSR3: 1023"
"[15:26:22] 26.76, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 962, FSR3: 1023"
"[15:26:23] 27.18, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:23] 27.29, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:23] 27.51, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:23] 27.62, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:23] 27.74, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:23] 27.85, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:24] 28.27, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:26:24] 28.48, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:24] 28.90, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 829, FSR3: 1023"
"[15:26:25] 29.01, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 777, FSR3: 1023"
"[15:26:25] 29.12, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 775, FSR3: 1023"
"[15:26:25] 29.33, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 772, FSR3: 1023"
"[15:26:25] 29.45, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 773, FSR3: 1022"
"[15:26:25] 29.56, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 753, FSR3: 1023"
"[15:26:25] 29.67, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 762, FSR3: 1023"
"[15:26:25] 29.78, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 723, FSR3: 1023"
"[15:26:26] 30.10, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 690, FSR3: 1023"
"[15:26:26] 30.21, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 685, FSR3: 1023"
"[15:26:26] 30.32, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 662, FSR3: 1023"
"[15:26:26] 30.53, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 648, FSR3: 1023"
"[15:26:26] 30.65, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 645, FSR3: 1023"
"[15:26:26] 30.86, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 622, FSR3: 1023"
"[15:26:27] 31.18, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 571, FSR3: 1023"
"[15:26:27] 31.29, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 569, FSR3: 1023"
"[15:26:27] 31.40, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 551, FSR3: 1023"
"[15:26:27] 31.51, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 545, FSR3: 1023"
"[15:26:27] 31.72, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 520, FSR3: 1023"
"[15:26:28] 31.94, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 512, FSR3: 1023"
"[15:26:28] 32.05, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 500, FSR3: 1023"
"[15:26:28] 32.26, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 474, FSR3: 1023"
"[15:26:28] 32.38, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 475, FSR3: 1023"
"[15:26:28] 32.49, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 473, FSR3: 1023"
"[15:26:28] 32.60, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 465, FSR3: 1023"
"[15:26:28] 32.71, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 454, FSR3: 1023"
"[15:26:28] 32.82, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 444, FSR3: 1023"
"[15:26:29] 33.04, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 429, FSR3: 1023"
"[15:26:29] 33.25, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 408, FSR3: 1023"
"[15:26:29] 33.36, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 402, FSR3: 1023"
"[15:26:29] 33.47, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 395, FSR3: 1023"
"[15:26:29] 33.59, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 392, FSR3: 1023"
"[15:26:29] 33.70, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 382, FSR3: 1023"
"[15:26:29] 33.81, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 379, FSR3: 1023"
"[15:26:30] 34.33, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 364, FSR3: 1023"
"[15:26:30] 34.44, Force(N): 38.848, ΔF(N): -3.032, FSR1: 1022, FSR2: 388, FSR3: 1023"
"[15:26:30] 34.65, Force(N): 41.880, ΔF(N): 3.032, FSR1: 1023, FSR2: 354, FSR3: 1023"
"[15:26:31] 34.97, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 371, FSR3: 1023"
"[15:26:31] 35.08, Force(N): 33.794, ΔF(N): -7.075, FSR1: 1023, FSR2: 461, FSR3: 1023"
"[15:26:31] 35.19, Force(N): 29.751, ΔF(N): -4.043, FSR1: 1023, FSR2: 518, FSR3: 1023"
"[15:26:31] 35.31, Force(N): 26.719, ΔF(N): -3.032, FSR1: 1022, FSR2: 612, FSR3: 1023"
"[15:26:31] 35.42, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 668, FSR3: 1023"
"[15:26:31] 35.63, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1022, FSR2: 745, FSR3: 1023"
"[15:26:31] 35.85, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 744, FSR3: 1023"
"[15:26:32] 36.06, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 745, FSR3: 1023"
"[15:26:32] 36.17, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 745, FSR3: 1023"
"[15:26:32] 36.29, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 777, FSR3: 1023"
"[15:26:32] 36.50, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 771, FSR3: 1023"
"[15:26:32] 36.71, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 780, FSR3: 1023"
"[15:26:32] 36.83, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 804, FSR3: 1023"
"[15:26:33] 37.04, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 862, FSR3: 1023"
"[15:26:33] 37.15, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 881, FSR3: 1023"
"[15:26:33] 37.27, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 899, FSR3: 1023"
"[15:26:33] 37.38, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 971, FSR3: 1023"
"[15:26:33] 37.49, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 999, FSR3: 1023"
"[15:26:33] 37.60, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:33] 37.72, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:33] 37.83, Force(N): 19.644, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 37.94, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.06, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.17, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.49, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.60, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.71, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:34] 38.82, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:26:35] 38.94, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 876, FSR3: 1023"
"[15:26:35] 39.15, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 777, FSR3: 1023"
"[15:26:35] 39.26, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 775, FSR3: 1023"
"[15:26:35] 39.38, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 774, FSR3: 1023"
"[15:26:35] 39.49, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 760, FSR3: 1023"
"[15:26:35] 39.60, Force(N): 24.697, ΔF(N): 3.032, FSR1: 1023, FSR2: 754, FSR3: 1023"
"[15:26:35] 39.71, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 711, FSR3: 1023"
"[15:26:35] 39.82, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 631, FSR3: 1023"
"[15:26:36] 40.04, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 533, FSR3: 1023"
"[15:26:36] 40.15, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1023, FSR2: 515, FSR3: 1023"
"[15:26:36] 40.36, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 483, FSR3: 1023"
"[15:26:36] 40.47, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 472, FSR3: 1023"
"[15:26:36] 40.59, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 463, FSR3: 1023"
"[15:26:36] 40.80, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 443, FSR3: 1023"
"[15:26:37] 41.01, Force(N): 37.837, ΔF(N): 3.032, FSR1: 1023, FSR2: 421, FSR3: 1023"
"[15:26:37] 41.12, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 414, FSR3: 1023"
"[15:26:37] 41.24, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 410, FSR3: 1023"
"[15:26:37] 41.35, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 402, FSR3: 1023"
"[15:26:37] 41.56, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 389, FSR3: 1023"
"[15:26:37] 41.78, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 379, FSR3: 1023"
"[15:26:37] 41.89, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 373, FSR3: 1023"
"[15:26:38] 42.00, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1022, FSR2: 368, FSR3: 1023"
"[15:26:38] 42.11, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 360, FSR3: 1023"
"[15:26:38] 42.22, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 346, FSR3: 1023"
"[15:26:38] 42.34, Force(N): 44.912, ΔF(N): 1.011, FSR1: 1022, FSR2: 331, FSR3: 1023"
"[15:26:38] 42.55, Force(N): 42.891, ΔF(N): -2.021, FSR1: 1023, FSR2: 331, FSR3: 1023"
"[15:26:38] 42.66, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 356, FSR3: 1023"
"[15:26:38] 42.77, Force(N): 33.794, ΔF(N): -8.086, FSR1: 1023, FSR2: 460, FSR3: 1023"
