timestamped_line
"[16:31:53] Ready. Type 's' to start logging, 'e' to stop."
[16:31:53] Sensor Info:
[16:31:53] Sensor ID: 50
[16:31:53] Sensor Name: FORCE PLATE 850
[16:31:53] Units: N
[16:31:53] ▶️ START LOGGING
"[16:31:53] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:32:00] 11.38, Force(N): 31.772, ΔF(N): 1.011, FSR1: 600, FSR2: 1022, FSR3: 1023"
"[16:32:00] 11.60, Force(N): 32.783, ΔF(N): 1.011, FSR1: 457, FSR2: 1023, FSR3: 1023"
"[16:32:01] 11.81, Force(N): 31.772, ΔF(N): -1.011, FSR1: 420, FSR2: 1023, FSR3: 1023"
"[16:32:01] 11.92, Force(N): 33.794, ΔF(N): 2.021, FSR1: 400, FSR2: 1023, FSR3: 1022"
"[16:32:01] 12.04, Force(N): 32.783, ΔF(N): -1.011, FSR1: 391, FSR2: 1023, FSR3: 1023"
"[16:32:01] 12.15, Force(N): 33.794, ΔF(N): 1.011, FSR1: 383, FSR2: 1023, FSR3: 1023"
"[16:32:01] 12.26, Force(N): 35.815, ΔF(N): 2.021, FSR1: 380, FSR2: 1023, FSR3: 1022"
"[16:32:01] 12.57, Force(N): 36.826, ΔF(N): 1.011, FSR1: 338, FSR2: 1023, FSR3: 1023"
"[16:32:02] 12.79, Force(N): 35.815, ΔF(N): -1.011, FSR1: 331, FSR2: 1022, FSR3: 1023"
"[16:32:02] 13.10, Force(N): 36.826, ΔF(N): 1.011, FSR1: 330, FSR2: 1023, FSR3: 1023"
"[16:32:02] 13.52, Force(N): 37.837, ΔF(N): 1.011, FSR1: 324, FSR2: 1023, FSR3: 1023"
"[16:32:02] 13.63, Force(N): 38.848, ΔF(N): 1.011, FSR1: 322, FSR2: 1023, FSR3: 1023"
"[16:32:03] 14.15, Force(N): 39.858, ΔF(N): 1.011, FSR1: 301, FSR2: 1023, FSR3: 1022"
"[16:32:03] 14.46, Force(N): 40.869, ΔF(N): 1.011, FSR1: 293, FSR2: 1022, FSR3: 1023"
"[16:32:03] 14.57, Force(N): 39.858, ΔF(N): -1.011, FSR1: 293, FSR2: 1022, FSR3: 1023"
"[16:32:03] 14.69, Force(N): 41.880, ΔF(N): 2.021, FSR1: 291, FSR2: 1023, FSR3: 1023"
"[16:32:04] 15.00, Force(N): 42.891, ΔF(N): 1.011, FSR1: 287, FSR2: 1023, FSR3: 1023"
"[16:32:04] 15.11, Force(N): 41.880, ΔF(N): -1.011, FSR1: 286, FSR2: 1023, FSR3: 1022"
"[16:32:04] 15.22, Force(N): 42.891, ΔF(N): 1.011, FSR1: 286, FSR2: 1023, FSR3: 1023"
"[16:32:04] 15.44, Force(N): 43.901, ΔF(N): 1.011, FSR1: 277, FSR2: 1022, FSR3: 1023"
"[16:32:04] 15.65, Force(N): 45.923, ΔF(N): 2.021, FSR1: 274, FSR2: 1023, FSR3: 1023"
"[16:32:05] 15.76, Force(N): 43.901, ΔF(N): -2.021, FSR1: 277, FSR2: 1022, FSR3: 1023"
"[16:32:05] 15.88, Force(N): 37.837, ΔF(N): -6.064, FSR1: 307, FSR2: 1022, FSR3: 1023"
"[16:32:05] 15.99, Force(N): 30.762, ΔF(N): -7.075, FSR1: 336, FSR2: 1022, FSR3: 1023"
"[16:32:05] 16.10, Force(N): 27.729, ΔF(N): -3.032, FSR1: 352, FSR2: 1023, FSR3: 1023"
"[16:32:05] 16.21, Force(N): 25.708, ΔF(N): -2.021, FSR1: 423, FSR2: 1023, FSR3: 1023"
"[16:32:05] 16.33, Force(N): 23.687, ΔF(N): -2.021, FSR1: 817, FSR2: 1023, FSR3: 1023"
"[16:32:05] 16.54, Force(N): 21.665, ΔF(N): -2.021, FSR1: 893, FSR2: 1023, FSR3: 1023"
"[16:32:06] 16.96, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:32:06] 17.27, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:06] 17.39, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:06] 17.50, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:06] 17.61, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:07] 17.93, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:07] 18.04, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:07] 18.16, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:07] 18.27, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:07] 18.59, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:08] 18.90, Force(N): 21.665, ΔF(N): 1.011, FSR1: 968, FSR2: 1022, FSR3: 1023"
"[16:32:08] 19.11, Force(N): 22.676, ΔF(N): 1.011, FSR1: 843, FSR2: 1022, FSR3: 1023"
"[16:32:08] 19.43, Force(N): 23.687, ΔF(N): 1.011, FSR1: 787, FSR2: 1023, FSR3: 1023"
"[16:32:08] 19.54, Force(N): 24.697, ΔF(N): 1.011, FSR1: 747, FSR2: 1022, FSR3: 1023"
"[16:32:09] 19.75, Force(N): 26.719, ΔF(N): 2.021, FSR1: 448, FSR2: 1023, FSR3: 1023"
"[16:32:09] 19.97, Force(N): 27.729, ΔF(N): 1.011, FSR1: 372, FSR2: 1023, FSR3: 1023"
"[16:32:09] 20.18, Force(N): 28.740, ΔF(N): 1.011, FSR1: 350, FSR2: 1023, FSR3: 1023"
"[16:32:09] 20.70, Force(N): 29.751, ΔF(N): 1.011, FSR1: 346, FSR2: 1023, FSR3: 1023"
"[16:32:10] 20.81, Force(N): 30.762, ΔF(N): 1.011, FSR1: 350, FSR2: 1023, FSR3: 1023"
"[16:32:10] 20.92, Force(N): 29.751, ΔF(N): -1.011, FSR1: 342, FSR2: 1023, FSR3: 1023"
"[16:32:10] 21.13, Force(N): 30.762, ΔF(N): 1.011, FSR1: 335, FSR2: 1023, FSR3: 1023"
"[16:32:10] 21.35, Force(N): 31.772, ΔF(N): 1.011, FSR1: 336, FSR2: 1023, FSR3: 1023"
"[16:32:10] 21.56, Force(N): 32.783, ΔF(N): 1.011, FSR1: 335, FSR2: 1023, FSR3: 1023"
"[16:32:11] 21.77, Force(N): 33.794, ΔF(N): 1.011, FSR1: 331, FSR2: 1023, FSR3: 1023"
"[16:32:11] 21.88, Force(N): 34.805, ΔF(N): 1.011, FSR1: 329, FSR2: 1023, FSR3: 1023"
"[16:32:11] 22.00, Force(N): 35.815, ΔF(N): 1.011, FSR1: 327, FSR2: 1022, FSR3: 1023"
"[16:32:11] 22.21, Force(N): 37.837, ΔF(N): 2.021, FSR1: 326, FSR2: 1022, FSR3: 1023"
"[16:32:11] 22.32, Force(N): 36.826, ΔF(N): -1.011, FSR1: 325, FSR2: 1023, FSR3: 1023"
"[16:32:11] 22.43, Force(N): 37.837, ΔF(N): 1.011, FSR1: 320, FSR2: 1023, FSR3: 1023"
"[16:32:11] 22.55, Force(N): 38.848, ΔF(N): 1.011, FSR1: 320, FSR2: 1023, FSR3: 1022"
"[16:32:11] 22.66, Force(N): 36.826, ΔF(N): -2.021, FSR1: 321, FSR2: 1023, FSR3: 1023"
"[16:32:12] 22.77, Force(N): 38.848, ΔF(N): 2.021, FSR1: 312, FSR2: 1022, FSR3: 1023"
"[16:32:12] 23.19, Force(N): 39.858, ΔF(N): 1.011, FSR1: 300, FSR2: 1022, FSR3: 1023"
"[16:32:12] 23.50, Force(N): 40.869, ΔF(N): 1.011, FSR1: 298, FSR2: 1022, FSR3: 1023"
"[16:32:12] 23.61, Force(N): 41.880, ΔF(N): 1.011, FSR1: 294, FSR2: 1023, FSR3: 1023"
"[16:32:12] 23.72, Force(N): 40.869, ΔF(N): -1.011, FSR1: 294, FSR2: 1023, FSR3: 1023"
"[16:32:13] 23.84, Force(N): 41.880, ΔF(N): 1.011, FSR1: 290, FSR2: 1022, FSR3: 1023"
"[16:32:13] 23.95, Force(N): 42.891, ΔF(N): 1.011, FSR1: 290, FSR2: 1023, FSR3: 1023"
"[16:32:13] 24.06, Force(N): 41.880, ΔF(N): -1.011, FSR1: 291, FSR2: 1023, FSR3: 1023"
"[16:32:13] 24.27, Force(N): 40.869, ΔF(N): -1.011, FSR1: 297, FSR2: 1023, FSR3: 1023"
"[16:32:13] 24.39, Force(N): 35.815, ΔF(N): -5.054, FSR1: 324, FSR2: 1023, FSR3: 1023"
"[16:32:13] 24.50, Force(N): 33.794, ΔF(N): -2.021, FSR1: 331, FSR2: 1022, FSR3: 1023"
"[16:32:13] 24.61, Force(N): 32.783, ΔF(N): -1.011, FSR1: 335, FSR2: 1022, FSR3: 1023"
"[16:32:13] 24.73, Force(N): 29.751, ΔF(N): -3.032, FSR1: 344, FSR2: 1022, FSR3: 1023"
"[16:32:14] 24.84, Force(N): 28.740, ΔF(N): -1.011, FSR1: 397, FSR2: 1022, FSR3: 1023"
"[16:32:14] 24.95, Force(N): 27.729, ΔF(N): -1.011, FSR1: 672, FSR2: 1023, FSR3: 1023"
"[16:32:14] 25.07, Force(N): 26.719, ΔF(N): -1.011, FSR1: 731, FSR2: 1023, FSR3: 1023"
"[16:32:14] 25.18, Force(N): 24.697, ΔF(N): -2.021, FSR1: 785, FSR2: 1023, FSR3: 1023"
"[16:32:14] 25.29, Force(N): 23.687, ΔF(N): -1.011, FSR1: 812, FSR2: 1023, FSR3: 1023"
"[16:32:14] 25.40, Force(N): 22.676, ΔF(N): -1.011, FSR1: 863, FSR2: 1023, FSR3: 1023"
"[16:32:14] 25.52, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:14] 25.63, Force(N): 21.665, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:15] 25.74, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:15] 25.86, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:15] 25.97, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:15] 26.08, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:15] 26.40, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:15] 26.51, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:16] 26.93, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:32:16] 27.15, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:16] 27.46, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:16] 27.68, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:17] 27.89, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:32:17] 28.00, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:17] 28.32, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:17] 28.74, Force(N): 23.687, ΔF(N): 2.021, FSR1: 906, FSR2: 1023, FSR3: 1023"
"[16:32:18] 28.95, Force(N): 22.676, ΔF(N): -1.011, FSR1: 875, FSR2: 1023, FSR3: 1023"
"[16:32:18] 29.06, Force(N): 23.687, ΔF(N): 1.011, FSR1: 842, FSR2: 1023, FSR3: 1023"
"[16:32:18] 29.38, Force(N): 24.697, ΔF(N): 1.011, FSR1: 807, FSR2: 1023, FSR3: 1023"
"[16:32:18] 29.69, Force(N): 25.708, ΔF(N): 1.011, FSR1: 795, FSR2: 1023, FSR3: 1023"
"[16:32:19] 30.00, Force(N): 26.719, ΔF(N): 1.011, FSR1: 708, FSR2: 1023, FSR3: 1023"
"[16:32:19] 30.22, Force(N): 27.729, ΔF(N): 1.011, FSR1: 556, FSR2: 1023, FSR3: 1023"
"[16:32:19] 30.33, Force(N): 28.740, ΔF(N): 1.011, FSR1: 486, FSR2: 1023, FSR3: 1023"
"[16:32:19] 30.54, Force(N): 27.729, ΔF(N): -1.011, FSR1: 441, FSR2: 1023, FSR3: 1023"
"[16:32:19] 30.66, Force(N): 29.751, ΔF(N): 2.021, FSR1: 429, FSR2: 1023, FSR3: 1023"
"[16:32:20] 30.97, Force(N): 30.762, ΔF(N): 1.011, FSR1: 387, FSR2: 1023, FSR3: 1023"
"[16:32:20] 31.08, Force(N): 32.783, ΔF(N): 2.021, FSR1: 323, FSR2: 1023, FSR3: 1023"
"[16:32:20] 31.29, Force(N): 33.794, ΔF(N): 1.011, FSR1: 325, FSR2: 1023, FSR3: 1023"
"[16:32:20] 31.41, Force(N): 34.805, ΔF(N): 1.011, FSR1: 324, FSR2: 1023, FSR3: 1023"
"[16:32:20] 31.72, Force(N): 35.815, ΔF(N): 1.011, FSR1: 324, FSR2: 1023, FSR3: 1023"
"[16:32:21] 31.93, Force(N): 37.837, ΔF(N): 2.021, FSR1: 317, FSR2: 1023, FSR3: 1023"
"[16:32:21] 32.35, Force(N): 38.848, ΔF(N): 1.011, FSR1: 304, FSR2: 1023, FSR3: 1023"
"[16:32:21] 32.66, Force(N): 37.837, ΔF(N): -1.011, FSR1: 305, FSR2: 1023, FSR3: 1022"
"[16:32:22] 32.78, Force(N): 38.848, ΔF(N): 1.011, FSR1: 305, FSR2: 1023, FSR3: 1023"
"[16:32:22] 33.09, Force(N): 39.858, ΔF(N): 1.011, FSR1: 303, FSR2: 1023, FSR3: 1023"
"[16:32:22] 33.20, Force(N): 40.869, ΔF(N): 1.011, FSR1: 299, FSR2: 1023, FSR3: 1023"
"[16:32:22] 33.52, Force(N): 39.858, ΔF(N): -1.011, FSR1: 299, FSR2: 1022, FSR3: 1023"
"[16:32:22] 33.63, Force(N): 38.848, ΔF(N): -1.011, FSR1: 300, FSR2: 1023, FSR3: 1023"
"[16:32:23] 33.74, Force(N): 40.869, ΔF(N): 2.021, FSR1: 299, FSR2: 1023, FSR3: 1023"
"[16:32:23] 33.96, Force(N): 39.858, ΔF(N): -1.011, FSR1: 300, FSR2: 1022, FSR3: 1023"
"[16:32:23] 34.07, Force(N): 40.869, ΔF(N): 1.011, FSR1: 298, FSR2: 1022, FSR3: 1023"
"[16:32:23] 34.18, Force(N): 41.880, ΔF(N): 1.011, FSR1: 297, FSR2: 1023, FSR3: 1023"
"[16:32:23] 34.39, Force(N): 40.869, ΔF(N): -1.011, FSR1: 294, FSR2: 1022, FSR3: 1023"
"[16:32:23] 34.51, Force(N): 41.880, ΔF(N): 1.011, FSR1: 290, FSR2: 1022, FSR3: 1023"
"[16:32:23] 34.62, Force(N): 42.891, ΔF(N): 1.011, FSR1: 281, FSR2: 1023, FSR3: 1023"
"[16:32:23] 34.73, Force(N): 41.880, ΔF(N): -1.011, FSR1: 289, FSR2: 1023, FSR3: 1023"
"[16:32:24] 34.84, Force(N): 37.837, ΔF(N): -4.043, FSR1: 311, FSR2: 1022, FSR3: 1023"
"[16:32:24] 34.96, Force(N): 32.783, ΔF(N): -5.054, FSR1: 330, FSR2: 1022, FSR3: 1023"
"[16:32:24] 35.07, Force(N): 29.751, ΔF(N): -3.032, FSR1: 342, FSR2: 1023, FSR3: 1023"
"[16:32:24] 35.18, Force(N): 26.719, ΔF(N): -3.032, FSR1: 374, FSR2: 1022, FSR3: 1023"
"[16:32:24] 35.29, Force(N): 25.708, ΔF(N): -1.011, FSR1: 452, FSR2: 1023, FSR3: 1022"
"[16:32:24] 35.41, Force(N): 24.697, ΔF(N): -1.011, FSR1: 810, FSR2: 1023, FSR3: 1023"
"[16:32:24] 35.52, Force(N): 23.687, ΔF(N): -1.011, FSR1: 835, FSR2: 1022, FSR3: 1023"
"[16:32:24] 35.63, Force(N): 22.676, ΔF(N): -1.011, FSR1: 868, FSR2: 1023, FSR3: 1022"
"[16:32:25] 35.75, Force(N): 21.665, ΔF(N): -1.011, FSR1: 888, FSR2: 1023, FSR3: 1023"
"[16:32:25] 35.86, Force(N): 20.654, ΔF(N): -1.011, FSR1: 988, FSR2: 1023, FSR3: 1023"
"[16:32:25] 36.18, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:25] 36.29, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:32:25] 36.40, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:25] 36.52, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:25] 36.73, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:26] 37.05, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:26] 37.16, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:26] 37.48, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:26] 37.59, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:26] 37.70, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:27] 38.02, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:27] 38.13, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:27] 38.24, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:32:27] 38.36, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:32:27] 38.67, Force(N): 21.665, ΔF(N): 1.011, FSR1: 889, FSR2: 1023, FSR3: 1023"
"[16:32:28] 38.79, Force(N): 23.687, ΔF(N): 2.021, FSR1: 839, FSR2: 1023, FSR3: 1023"
"[16:32:28] 38.90, Force(N): 22.676, ΔF(N): -1.011, FSR1: 810, FSR2: 1022, FSR3: 1023"
"[16:32:28] 39.01, Force(N): 24.697, ΔF(N): 2.021, FSR1: 798, FSR2: 1022, FSR3: 1023"
"[16:32:28] 39.32, Force(N): 26.719, ΔF(N): 2.021, FSR1: 452, FSR2: 1023, FSR3: 1023"
"[16:32:28] 39.44, Force(N): 27.729, ΔF(N): 1.011, FSR1: 385, FSR2: 1023, FSR3: 1023"
"[16:32:28] 39.65, Force(N): 29.751, ΔF(N): 2.021, FSR1: 314, FSR2: 1023, FSR3: 1023"
"[16:32:29] 39.76, Force(N): 30.762, ΔF(N): 1.011, FSR1: 314, FSR2: 1023, FSR3: 1023"
"[16:32:29] 39.87, Force(N): 32.783, ΔF(N): 2.021, FSR1: 316, FSR2: 1023, FSR3: 1023"
"[16:32:29] 39.99, Force(N): 33.794, ΔF(N): 1.011, FSR1: 318, FSR2: 1023, FSR3: 1023"
"[16:32:29] 40.10, Force(N): 34.805, ΔF(N): 1.011, FSR1: 318, FSR2: 1023, FSR3: 1023"
"[16:32:29] 40.31, Force(N): 35.815, ΔF(N): 1.011, FSR1: 321, FSR2: 1023, FSR3: 1023"
"[16:32:29] 40.42, Force(N): 36.826, ΔF(N): 1.011, FSR1: 312, FSR2: 1023, FSR3: 1023"
"[16:32:29] 40.53, Force(N): 38.848, ΔF(N): 2.021, FSR1: 310, FSR2: 1023, FSR3: 1023"
"[16:32:30] 40.85, Force(N): 39.858, ΔF(N): 1.011, FSR1: 303, FSR2: 1022, FSR3: 1023"
"[16:32:30] 41.06, Force(N): 40.869, ΔF(N): 1.011, FSR1: 293, FSR2: 1022, FSR3: 1022"
"[16:32:30] 41.17, Force(N): 41.880, ΔF(N): 1.011, FSR1: 292, FSR2: 1023, FSR3: 1023"
"[16:32:30] 41.38, Force(N): 42.891, ΔF(N): 1.011, FSR1: 279, FSR2: 1023, FSR3: 1023"
"[16:32:30] 41.50, Force(N): 43.901, ΔF(N): 1.011, FSR1: 278, FSR2: 1023, FSR3: 1023"
"[16:32:30] 41.61, Force(N): 42.891, ΔF(N): -1.011, FSR1: 275, FSR2: 1022, FSR3: 1023"
"[16:32:30] 41.72, Force(N): 43.901, ΔF(N): 1.011, FSR1: 273, FSR2: 1022, FSR3: 1023"
"[16:32:31] 42.04, Force(N): 44.912, ΔF(N): 1.011, FSR1: 272, FSR2: 1023, FSR3: 1023"
"[16:32:31] 42.15, Force(N): 39.858, ΔF(N): -5.054, FSR1: 292, FSR2: 1023, FSR3: 1023"
"[16:32:31] 42.26, Force(N): 34.805, ΔF(N): -5.054, FSR1: 333, FSR2: 1023, FSR3: 1023"
"[16:32:31] 42.38, Force(N): 29.751, ΔF(N): -5.054, FSR1: 345, FSR2: 1022, FSR3: 1022"
"[16:32:31] 42.49, Force(N): 26.719, ΔF(N): -3.032, FSR1: 752, FSR2: 1023, FSR3: 1023"
"[16:32:31] 42.60, Force(N): 23.687, ΔF(N): -3.032, FSR1: 836, FSR2: 1023, FSR3: 1023"
"[16:32:31] 42.71, Force(N): 21.665, ΔF(N): -2.021, FSR1: 882, FSR2: 1023, FSR3: 1023"
"[16:32:32] 42.83, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:32] 42.94, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:32] 43.15, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:32] 43.27, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:32:32] 43.38, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:32:32] 43.50, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:32:33] 44.01, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:32:33] 44.23, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:32:33] 44.44, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:32:34] 44.76, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
