timestamped_line
"[16:03:40] Ready. Type 's' to start logging, 'e' to stop."
[16:03:40] Sensor Info:
[16:03:40] Sensor ID: 50
[16:03:40] Sensor Name: FORCE PLATE 850
[16:03:40] Units: N
[16:03:40] ▶️ START LOGGING
"[16:03:41] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:03:45] 8.51, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:45] 8.62, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:45] 8.73, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:45] 9.05, Force(N): 22.676, ΔF(N): 1.011, FSR1: 876, FSR2: 1023, FSR3: 1023"
"[16:03:46] 9.16, Force(N): 23.687, ΔF(N): 1.011, FSR1: 870, FSR2: 1023, FSR3: 1023"
"[16:03:46] 9.27, Force(N): 24.697, ΔF(N): 1.011, FSR1: 849, FSR2: 1023, FSR3: 1023"
"[16:03:46] 9.48, Force(N): 26.719, ΔF(N): 2.021, FSR1: 837, FSR2: 1023, FSR3: 1023"
"[16:03:46] 9.80, Force(N): 28.740, ΔF(N): 2.021, FSR1: 732, FSR2: 1023, FSR3: 1023"
"[16:03:46] 10.01, Force(N): 26.719, ΔF(N): -2.021, FSR1: 828, FSR2: 1023, FSR3: 1023"
"[16:03:47] 10.32, Force(N): 25.708, ΔF(N): -1.011, FSR1: 845, FSR2: 1023, FSR3: 1023"
"[16:03:47] 10.44, Force(N): 24.697, ΔF(N): -1.011, FSR1: 850, FSR2: 1022, FSR3: 1023"
"[16:03:47] 10.55, Force(N): 26.719, ΔF(N): 2.021, FSR1: 837, FSR2: 1023, FSR3: 1023"
"[16:03:47] 10.66, Force(N): 27.729, ΔF(N): 1.011, FSR1: 788, FSR2: 1023, FSR3: 1023"
"[16:03:47] 10.77, Force(N): 28.740, ΔF(N): 1.011, FSR1: 731, FSR2: 1023, FSR3: 1023"
"[16:03:47] 10.89, Force(N): 29.751, ΔF(N): 1.011, FSR1: 716, FSR2: 1023, FSR3: 1023"
"[16:03:47] 11.00, Force(N): 30.762, ΔF(N): 1.011, FSR1: 681, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.11, Force(N): 31.772, ΔF(N): 1.011, FSR1: 670, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.22, Force(N): 32.783, ΔF(N): 1.011, FSR1: 646, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.33, Force(N): 33.794, ΔF(N): 1.011, FSR1: 628, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.44, Force(N): 35.815, ΔF(N): 2.021, FSR1: 620, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.66, Force(N): 34.805, ΔF(N): -1.011, FSR1: 610, FSR2: 1023, FSR3: 1023"
"[16:03:48] 11.87, Force(N): 36.826, ΔF(N): 2.021, FSR1: 599, FSR2: 1023, FSR3: 1023"
"[16:03:48] 12.09, Force(N): 37.837, ΔF(N): 1.011, FSR1: 588, FSR2: 1023, FSR3: 1023"
"[16:03:49] 12.20, Force(N): 36.826, ΔF(N): -1.011, FSR1: 583, FSR2: 1023, FSR3: 1023"
"[16:03:49] 12.31, Force(N): 38.848, ΔF(N): 2.021, FSR1: 579, FSR2: 1023, FSR3: 1022"
"[16:03:49] 12.62, Force(N): 39.858, ΔF(N): 1.011, FSR1: 572, FSR2: 1023, FSR3: 1023"
"[16:03:49] 12.94, Force(N): 38.848, ΔF(N): -1.011, FSR1: 560, FSR2: 1023, FSR3: 1023"
"[16:03:49] 13.05, Force(N): 39.858, ΔF(N): 1.011, FSR1: 556, FSR2: 1023, FSR3: 1023"
"[16:03:50] 13.37, Force(N): 40.869, ΔF(N): 1.011, FSR1: 555, FSR2: 1023, FSR3: 1023"
"[16:03:50] 13.48, Force(N): 39.858, ΔF(N): -1.011, FSR1: 554, FSR2: 1023, FSR3: 1023"
"[16:03:50] 13.59, Force(N): 40.869, ΔF(N): 1.011, FSR1: 552, FSR2: 1023, FSR3: 1022"
"[16:03:50] 13.70, Force(N): 39.858, ΔF(N): -1.011, FSR1: 551, FSR2: 1023, FSR3: 1023"
"[16:03:50] 13.92, Force(N): 41.880, ΔF(N): 2.021, FSR1: 545, FSR2: 1023, FSR3: 1023"
"[16:03:50] 14.03, Force(N): 40.869, ΔF(N): -1.011, FSR1: 544, FSR2: 1023, FSR3: 1023"
"[16:03:51] 14.24, Force(N): 41.880, ΔF(N): 1.011, FSR1: 542, FSR2: 1023, FSR3: 1023"
"[16:03:51] 14.35, Force(N): 42.891, ΔF(N): 1.011, FSR1: 542, FSR2: 1023, FSR3: 1023"
"[16:03:51] 14.47, Force(N): 41.880, ΔF(N): -1.011, FSR1: 541, FSR2: 1023, FSR3: 1023"
"[16:03:51] 14.68, Force(N): 38.848, ΔF(N): -3.032, FSR1: 551, FSR2: 1023, FSR3: 1023"
"[16:03:51] 14.79, Force(N): 33.794, ΔF(N): -5.054, FSR1: 606, FSR2: 1022, FSR3: 1023"
"[16:03:51] 14.91, Force(N): 30.762, ΔF(N): -3.032, FSR1: 699, FSR2: 1023, FSR3: 1023"
"[16:03:51] 15.02, Force(N): 27.729, ΔF(N): -3.032, FSR1: 789, FSR2: 1023, FSR3: 1022"
"[16:03:52] 15.13, Force(N): 25.708, ΔF(N): -2.021, FSR1: 855, FSR2: 1023, FSR3: 1023"
"[16:03:52] 15.25, Force(N): 24.697, ΔF(N): -1.011, FSR1: 870, FSR2: 1023, FSR3: 1023"
"[16:03:52] 15.36, Force(N): 23.687, ΔF(N): -1.011, FSR1: 911, FSR2: 1023, FSR3: 1021"
"[16:03:52] 15.47, Force(N): 21.665, ΔF(N): -2.021, FSR1: 926, FSR2: 1023, FSR3: 1023"
"[16:03:52] 15.58, Force(N): 20.654, ΔF(N): -1.011, FSR1: 937, FSR2: 1023, FSR3: 1023"
"[16:03:52] 15.70, Force(N): 19.644, ΔF(N): -1.011, FSR1: 943, FSR2: 1023, FSR3: 1023"
"[16:03:52] 15.91, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1012, FSR2: 1023, FSR3: 1023"
"[16:03:53] 16.33, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:53] 16.64, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:53] 17.06, Force(N): 17.622, ΔF(N): -1.011, FSR1: 980, FSR2: 1023, FSR3: 1023"
"[16:03:54] 17.27, Force(N): 18.633, ΔF(N): 1.011, FSR1: 975, FSR2: 1023, FSR3: 1023"
"[16:03:54] 17.39, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1020, FSR2: 1023, FSR3: 1023"
"[16:03:54] 17.50, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1001, FSR2: 1023, FSR3: 1023"
"[16:03:54] 17.92, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:54] 18.03, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:55] 18.14, Force(N): 17.622, ΔF(N): -1.011, FSR1: 992, FSR2: 1023, FSR3: 1023"
"[16:03:55] 18.26, Force(N): 18.633, ΔF(N): 1.011, FSR1: 973, FSR2: 1023, FSR3: 1023"
"[16:03:55] 18.47, Force(N): 19.644, ΔF(N): 1.011, FSR1: 973, FSR2: 1023, FSR3: 1023"
"[16:03:55] 18.88, Force(N): 20.654, ΔF(N): 1.011, FSR1: 935, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.10, Force(N): 22.676, ΔF(N): 2.021, FSR1: 902, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.21, Force(N): 23.687, ΔF(N): 1.011, FSR1: 856, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.32, Force(N): 24.697, ΔF(N): 1.011, FSR1: 795, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.43, Force(N): 26.719, ΔF(N): 2.021, FSR1: 729, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.55, Force(N): 27.729, ΔF(N): 1.011, FSR1: 690, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.66, Force(N): 30.762, ΔF(N): 3.032, FSR1: 669, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.87, Force(N): 32.783, ΔF(N): 2.021, FSR1: 616, FSR2: 1023, FSR3: 1023"
"[16:03:56] 19.98, Force(N): 34.805, ΔF(N): 2.021, FSR1: 591, FSR2: 1023, FSR3: 1023"
"[16:03:57] 20.09, Force(N): 35.815, ΔF(N): 1.011, FSR1: 576, FSR2: 1023, FSR3: 1023"
"[16:03:57] 20.21, Force(N): 36.826, ΔF(N): 1.011, FSR1: 560, FSR2: 1023, FSR3: 1023"
"[16:03:57] 20.32, Force(N): 37.837, ΔF(N): 1.011, FSR1: 560, FSR2: 1023, FSR3: 1023"
"[16:03:57] 20.63, Force(N): 38.848, ΔF(N): 1.011, FSR1: 541, FSR2: 1023, FSR3: 1023"
"[16:03:57] 20.75, Force(N): 39.858, ΔF(N): 1.011, FSR1: 539, FSR2: 1023, FSR3: 1023"
"[16:03:57] 21.06, Force(N): 40.869, ΔF(N): 1.011, FSR1: 534, FSR2: 1023, FSR3: 1023"
"[16:03:58] 21.47, Force(N): 39.858, ΔF(N): -1.011, FSR1: 525, FSR2: 1023, FSR3: 1023"
"[16:03:58] 21.59, Force(N): 41.880, ΔF(N): 2.021, FSR1: 518, FSR2: 1023, FSR3: 1023"
"[16:03:58] 21.70, Force(N): 40.869, ΔF(N): -1.011, FSR1: 523, FSR2: 1023, FSR3: 1023"
"[16:03:58] 21.81, Force(N): 41.880, ΔF(N): 1.011, FSR1: 517, FSR2: 1023, FSR3: 1023"
"[16:03:58] 21.92, Force(N): 40.869, ΔF(N): -1.011, FSR1: 524, FSR2: 1023, FSR3: 1023"
"[16:03:58] 22.04, Force(N): 37.837, ΔF(N): -3.032, FSR1: 550, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.15, Force(N): 33.794, ΔF(N): -4.043, FSR1: 583, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.26, Force(N): 32.783, ΔF(N): -1.011, FSR1: 603, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.37, Force(N): 30.762, ΔF(N): -2.021, FSR1: 680, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.49, Force(N): 27.729, ΔF(N): -3.032, FSR1: 746, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.60, Force(N): 25.708, ΔF(N): -2.021, FSR1: 763, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.71, Force(N): 24.697, ΔF(N): -1.011, FSR1: 833, FSR2: 1023, FSR3: 1023"
"[16:03:59] 22.83, Force(N): 22.676, ΔF(N): -2.021, FSR1: 878, FSR2: 1023, FSR3: 1023"
"[16:03:59] 23.04, Force(N): 20.654, ΔF(N): -2.021, FSR1: 911, FSR2: 1023, FSR3: 1023"
"[16:04:00] 23.15, Force(N): 19.644, ΔF(N): -1.011, FSR1: 942, FSR2: 1023, FSR3: 1022"
"[16:04:00] 23.57, Force(N): 18.633, ΔF(N): -1.011, FSR1: 959, FSR2: 1023, FSR3: 1023"
"[16:04:00] 23.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 958, FSR2: 1023, FSR3: 1023"
"[16:04:00] 23.80, Force(N): 18.633, ΔF(N): 1.011, FSR1: 960, FSR2: 1023, FSR3: 1023"
"[16:04:01] 24.11, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:01] 24.33, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:01] 24.54, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:01] 24.75, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:01] 24.87, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:02] 25.28, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:02] 25.40, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:02] 25.71, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:02] 25.83, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:03] 26.25, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:03] 26.36, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:03] 26.57, Force(N): 18.633, ΔF(N): 1.011, FSR1: 992, FSR2: 1023, FSR3: 1023"
"[16:04:03] 26.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 992, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.10, Force(N): 18.633, ΔF(N): 1.011, FSR1: 975, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.31, Force(N): 20.654, ΔF(N): 2.021, FSR1: 942, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.43, Force(N): 21.665, ΔF(N): 1.011, FSR1: 894, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.54, Force(N): 22.676, ΔF(N): 1.011, FSR1: 880, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.65, Force(N): 24.697, ΔF(N): 2.021, FSR1: 839, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.86, Force(N): 26.719, ΔF(N): 2.021, FSR1: 779, FSR2: 1023, FSR3: 1023"
"[16:04:04] 27.97, Force(N): 27.729, ΔF(N): 1.011, FSR1: 733, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.29, Force(N): 30.762, ΔF(N): 3.032, FSR1: 656, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.50, Force(N): 31.772, ΔF(N): 1.011, FSR1: 625, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.61, Force(N): 32.783, ΔF(N): 1.011, FSR1: 615, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.73, Force(N): 33.794, ΔF(N): 1.011, FSR1: 610, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.84, Force(N): 34.805, ΔF(N): 1.011, FSR1: 600, FSR2: 1023, FSR3: 1023"
"[16:04:05] 28.95, Force(N): 35.815, ΔF(N): 1.011, FSR1: 596, FSR2: 1023, FSR3: 1023"
"[16:04:05] 29.06, Force(N): 36.826, ΔF(N): 1.011, FSR1: 583, FSR2: 1023, FSR3: 1023"
"[16:04:06] 29.27, Force(N): 37.837, ΔF(N): 1.011, FSR1: 575, FSR2: 1023, FSR3: 1023"
"[16:04:06] 29.39, Force(N): 38.848, ΔF(N): 1.011, FSR1: 566, FSR2: 1023, FSR3: 1023"
"[16:04:06] 29.80, Force(N): 39.858, ΔF(N): 1.011, FSR1: 560, FSR2: 1023, FSR3: 1023"
"[16:04:06] 29.91, Force(N): 40.869, ΔF(N): 1.011, FSR1: 555, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.13, Force(N): 41.880, ΔF(N): 1.011, FSR1: 543, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.34, Force(N): 42.891, ΔF(N): 1.011, FSR1: 537, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.45, Force(N): 41.880, ΔF(N): -1.011, FSR1: 532, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.56, Force(N): 42.891, ΔF(N): 1.011, FSR1: 521, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.78, Force(N): 43.901, ΔF(N): 1.011, FSR1: 503, FSR2: 1023, FSR3: 1023"
"[16:04:07] 30.89, Force(N): 42.891, ΔF(N): -1.011, FSR1: 497, FSR2: 1023, FSR3: 1023"
"[16:04:07] 31.00, Force(N): 44.912, ΔF(N): 2.021, FSR1: 494, FSR2: 1022, FSR3: 1023"
"[16:04:08] 31.11, Force(N): 43.901, ΔF(N): -1.011, FSR1: 496, FSR2: 1023, FSR3: 1023"
"[16:04:08] 31.33, Force(N): 42.891, ΔF(N): -1.011, FSR1: 491, FSR2: 1023, FSR3: 1023"
"[16:04:08] 31.44, Force(N): 43.901, ΔF(N): 1.011, FSR1: 491, FSR2: 1023, FSR3: 1023"
"[16:04:08] 31.76, Force(N): 44.912, ΔF(N): 1.011, FSR1: 483, FSR2: 1023, FSR3: 1023"
"[16:04:08] 31.97, Force(N): 43.901, ΔF(N): -1.011, FSR1: 493, FSR2: 1023, FSR3: 1023"
"[16:04:08] 32.08, Force(N): 41.880, ΔF(N): -2.021, FSR1: 517, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.19, Force(N): 42.891, ΔF(N): 1.011, FSR1: 521, FSR2: 1023, FSR3: 1022"
"[16:04:09] 32.31, Force(N): 40.869, ΔF(N): -2.021, FSR1: 527, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.42, Force(N): 37.837, ΔF(N): -3.032, FSR1: 552, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.53, Force(N): 31.772, ΔF(N): -6.064, FSR1: 632, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.65, Force(N): 27.729, ΔF(N): -4.043, FSR1: 766, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.76, Force(N): 23.687, ΔF(N): -4.043, FSR1: 882, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.87, Force(N): 21.665, ΔF(N): -2.021, FSR1: 914, FSR2: 1023, FSR3: 1023"
"[16:04:09] 32.98, Force(N): 19.644, ΔF(N): -2.021, FSR1: 950, FSR2: 1023, FSR3: 1023"
"[16:04:10] 33.20, Force(N): 18.633, ΔF(N): -1.011, FSR1: 959, FSR2: 1023, FSR3: 1023"
"[16:04:10] 33.61, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:10] 33.73, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:10] 33.84, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:10] 33.96, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:11] 34.17, Force(N): 18.633, ΔF(N): 1.011, FSR1: 975, FSR2: 1023, FSR3: 1023"
"[16:04:11] 34.38, Force(N): 17.622, ΔF(N): -1.011, FSR1: 969, FSR2: 1023, FSR3: 1023"
"[16:04:11] 34.90, Force(N): 18.633, ΔF(N): 1.011, FSR1: 966, FSR2: 1023, FSR3: 1023"
"[16:04:12] 35.11, Force(N): 17.622, ΔF(N): -1.011, FSR1: 963, FSR2: 1023, FSR3: 1023"
"[16:04:12] 35.63, Force(N): 18.633, ΔF(N): 1.011, FSR1: 971, FSR2: 1023, FSR3: 1023"
"[16:04:12] 35.74, Force(N): 17.622, ΔF(N): -1.011, FSR1: 975, FSR2: 1023, FSR3: 1022"
"[16:04:13] 36.16, Force(N): 18.633, ΔF(N): 1.011, FSR1: 968, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.27, Force(N): 19.644, ΔF(N): 1.011, FSR1: 969, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.38, Force(N): 18.633, ΔF(N): -1.011, FSR1: 967, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.50, Force(N): 19.644, ΔF(N): 1.011, FSR1: 958, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.61, Force(N): 20.654, ΔF(N): 1.011, FSR1: 938, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.72, Force(N): 21.665, ΔF(N): 1.011, FSR1: 903, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.83, Force(N): 22.676, ΔF(N): 1.011, FSR1: 884, FSR2: 1023, FSR3: 1023"
"[16:04:13] 36.94, Force(N): 23.687, ΔF(N): 1.011, FSR1: 842, FSR2: 1023, FSR3: 1023"
"[16:04:13] 37.06, Force(N): 25.708, ΔF(N): 2.021, FSR1: 786, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.27, Force(N): 27.729, ΔF(N): 2.021, FSR1: 715, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.38, Force(N): 29.751, ΔF(N): 2.021, FSR1: 681, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.49, Force(N): 30.762, ΔF(N): 1.011, FSR1: 620, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.70, Force(N): 32.783, ΔF(N): 2.021, FSR1: 593, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.82, Force(N): 33.794, ΔF(N): 1.011, FSR1: 584, FSR2: 1023, FSR3: 1023"
"[16:04:14] 37.93, Force(N): 35.815, ΔF(N): 2.021, FSR1: 564, FSR2: 1023, FSR3: 1023"
"[16:04:15] 38.14, Force(N): 34.805, ΔF(N): -1.011, FSR1: 562, FSR2: 1023, FSR3: 1023"
"[16:04:15] 38.25, Force(N): 33.794, ΔF(N): -1.011, FSR1: 570, FSR2: 1023, FSR3: 1023"
"[16:04:15] 38.37, Force(N): 34.805, ΔF(N): 1.011, FSR1: 560, FSR2: 1023, FSR3: 1023"
"[16:04:15] 38.48, Force(N): 35.815, ΔF(N): 1.011, FSR1: 552, FSR2: 1023, FSR3: 1023"
"[16:04:15] 38.59, Force(N): 36.826, ΔF(N): 1.011, FSR1: 548, FSR2: 1023, FSR3: 1023"
"[16:04:15] 39.01, Force(N): 35.815, ΔF(N): -1.011, FSR1: 555, FSR2: 1023, FSR3: 1023"
"[16:04:16] 39.32, Force(N): 36.826, ΔF(N): 1.011, FSR1: 545, FSR2: 1022, FSR3: 1023"
"[16:04:16] 39.43, Force(N): 37.837, ΔF(N): 1.011, FSR1: 536, FSR2: 1023, FSR3: 1023"
"[16:04:16] 39.54, Force(N): 41.880, ΔF(N): 4.043, FSR1: 527, FSR2: 1023, FSR3: 1023"
"[16:04:16] 39.66, Force(N): 40.869, ΔF(N): -1.011, FSR1: 527, FSR2: 1023, FSR3: 1023"
"[16:04:16] 39.77, Force(N): 39.858, ΔF(N): -1.011, FSR1: 529, FSR2: 1023, FSR3: 1023"
"[16:04:16] 39.99, Force(N): 37.837, ΔF(N): -2.021, FSR1: 539, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.20, Force(N): 35.815, ΔF(N): -2.021, FSR1: 547, FSR2: 1022, FSR3: 1023"
"[16:04:17] 40.31, Force(N): 31.772, ΔF(N): -4.043, FSR1: 602, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.42, Force(N): 28.740, ΔF(N): -3.032, FSR1: 684, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.54, Force(N): 25.708, ΔF(N): -3.032, FSR1: 757, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.65, Force(N): 24.697, ΔF(N): -1.011, FSR1: 811, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.76, Force(N): 22.676, ΔF(N): -2.021, FSR1: 868, FSR2: 1022, FSR3: 1023"
"[16:04:17] 40.88, Force(N): 21.665, ΔF(N): -1.011, FSR1: 909, FSR2: 1023, FSR3: 1023"
"[16:04:17] 40.99, Force(N): 19.644, ΔF(N): -2.021, FSR1: 924, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.10, Force(N): 20.654, ΔF(N): 1.011, FSR1: 914, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.21, Force(N): 21.665, ΔF(N): 1.011, FSR1: 941, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.33, Force(N): 18.633, ΔF(N): -3.032, FSR1: 944, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.44, Force(N): 19.644, ΔF(N): 1.011, FSR1: 951, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.55, Force(N): 18.633, ΔF(N): -1.011, FSR1: 951, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.66, Force(N): 19.644, ΔF(N): 1.011, FSR1: 952, FSR2: 1023, FSR3: 1023"
"[16:04:18] 41.78, Force(N): 18.633, ΔF(N): -1.011, FSR1: 955, FSR2: 1023, FSR3: 1023"
"[16:04:19] 42.29, Force(N): 17.622, ΔF(N): -1.011, FSR1: 967, FSR2: 1023, FSR3: 1023"
"[16:04:19] 42.40, Force(N): 18.633, ΔF(N): 1.011, FSR1: 962, FSR2: 1023, FSR3: 1023"
