timestamped_line
"[15:30:35] Ready. Type 's' to start logging, 'e' to stop."
[15:30:35] Sensor Info:
[15:30:35] Sensor ID: 50
[15:30:35] Sensor Name: FORCE PLATE 850
[15:30:35] Units: N
[15:30:35] ▶️ START LOGGING
"[15:30:35] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:30:46] 15.39, Force(N): 32.783, ΔF(N): 1.011, FSR1: 349, FSR2: 1022, FSR3: 1023"
"[15:30:47] 15.50, Force(N): 33.794, ΔF(N): 1.011, FSR1: 348, FSR2: 1023, FSR3: 1023"
"[15:30:47] 15.61, Force(N): 32.783, ΔF(N): -1.011, FSR1: 347, FSR2: 1023, FSR3: 1023"
"[15:30:47] 15.72, Force(N): 33.794, ΔF(N): 1.011, FSR1: 345, FSR2: 1023, FSR3: 1023"
"[15:30:47] 15.94, Force(N): 34.805, ΔF(N): 1.011, FSR1: 344, FSR2: 1023, FSR3: 1023"
"[15:30:47] 16.25, Force(N): 35.815, ΔF(N): 1.011, FSR1: 341, FSR2: 1023, FSR3: 1023"
"[15:30:47] 16.46, Force(N): 36.826, ΔF(N): 1.011, FSR1: 338, FSR2: 1022, FSR3: 1023"
"[15:30:48] 16.68, Force(N): 35.815, ΔF(N): -1.011, FSR1: 339, FSR2: 1023, FSR3: 1023"
"[15:30:48] 16.79, Force(N): 36.826, ΔF(N): 1.011, FSR1: 337, FSR2: 1022, FSR3: 1023"
"[15:30:48] 17.10, Force(N): 37.837, ΔF(N): 1.011, FSR1: 329, FSR2: 1023, FSR3: 1023"
"[15:30:48] 17.42, Force(N): 38.848, ΔF(N): 1.011, FSR1: 326, FSR2: 1023, FSR3: 1023"
"[15:30:49] 17.53, Force(N): 37.837, ΔF(N): -1.011, FSR1: 325, FSR2: 1023, FSR3: 1023"
"[15:30:49] 17.64, Force(N): 36.826, ΔF(N): -1.011, FSR1: 325, FSR2: 1022, FSR3: 1023"
"[15:30:49] 17.76, Force(N): 37.837, ΔF(N): 1.011, FSR1: 324, FSR2: 1022, FSR3: 1023"
"[15:30:49] 17.87, Force(N): 38.848, ΔF(N): 1.011, FSR1: 322, FSR2: 1023, FSR3: 1023"
"[15:30:49] 18.38, Force(N): 39.858, ΔF(N): 1.011, FSR1: 313, FSR2: 1022, FSR3: 1023"
"[15:30:50] 18.60, Force(N): 40.869, ΔF(N): 1.011, FSR1: 309, FSR2: 1022, FSR3: 1023"
"[15:30:50] 18.71, Force(N): 39.858, ΔF(N): -1.011, FSR1: 310, FSR2: 1023, FSR3: 1023"
"[15:30:50] 18.92, Force(N): 41.880, ΔF(N): 2.021, FSR1: 306, FSR2: 1023, FSR3: 1023"
"[15:30:50] 19.03, Force(N): 42.891, ΔF(N): 1.011, FSR1: 304, FSR2: 1023, FSR3: 1023"
"[15:30:50] 19.15, Force(N): 41.880, ΔF(N): -1.011, FSR1: 303, FSR2: 1022, FSR3: 1023"
"[15:30:50] 19.26, Force(N): 38.848, ΔF(N): -3.032, FSR1: 312, FSR2: 1023, FSR3: 1023"
"[15:30:50] 19.37, Force(N): 34.805, ΔF(N): -4.043, FSR1: 334, FSR2: 1022, FSR3: 1023"
"[15:30:51] 19.48, Force(N): 33.794, ΔF(N): -1.011, FSR1: 334, FSR2: 1023, FSR3: 1023"
"[15:30:51] 19.60, Force(N): 31.772, ΔF(N): -2.021, FSR1: 335, FSR2: 1023, FSR3: 1022"
"[15:30:51] 19.71, Force(N): 32.783, ΔF(N): 1.011, FSR1: 334, FSR2: 1023, FSR3: 1023"
"[15:30:51] 19.82, Force(N): 31.772, ΔF(N): -1.011, FSR1: 334, FSR2: 1022, FSR3: 1023"
"[15:30:51] 19.94, Force(N): 32.783, ΔF(N): 1.011, FSR1: 333, FSR2: 1022, FSR3: 1023"
"[15:30:51] 20.05, Force(N): 31.772, ΔF(N): -1.011, FSR1: 337, FSR2: 1022, FSR3: 1023"
"[15:30:51] 20.26, Force(N): 30.762, ΔF(N): -1.011, FSR1: 341, FSR2: 1023, FSR3: 1023"
"[15:30:51] 20.37, Force(N): 29.751, ΔF(N): -1.011, FSR1: 343, FSR2: 1023, FSR3: 1023"
"[15:30:52] 20.49, Force(N): 28.740, ΔF(N): -1.011, FSR1: 346, FSR2: 1022, FSR3: 1023"
"[15:30:52] 20.60, Force(N): 27.729, ΔF(N): -1.011, FSR1: 347, FSR2: 1022, FSR3: 1023"
"[15:30:52] 20.71, Force(N): 26.719, ΔF(N): -1.011, FSR1: 349, FSR2: 1023, FSR3: 1023"
"[15:30:52] 20.93, Force(N): 27.729, ΔF(N): 1.011, FSR1: 351, FSR2: 1023, FSR3: 1023"
"[15:30:52] 21.04, Force(N): 26.719, ΔF(N): -1.011, FSR1: 353, FSR2: 1023, FSR3: 1023"
"[15:30:52] 21.15, Force(N): 25.708, ΔF(N): -1.011, FSR1: 353, FSR2: 1023, FSR3: 1023"
"[15:30:52] 21.37, Force(N): 24.697, ΔF(N): -1.011, FSR1: 354, FSR2: 1022, FSR3: 1023"
"[15:30:53] 21.58, Force(N): 22.676, ΔF(N): -2.021, FSR1: 363, FSR2: 1022, FSR3: 1023"
"[15:30:53] 21.69, Force(N): 23.687, ΔF(N): 1.011, FSR1: 364, FSR2: 1023, FSR3: 1023"
"[15:30:53] 21.91, Force(N): 22.676, ΔF(N): -1.011, FSR1: 366, FSR2: 1023, FSR3: 1023"
"[15:30:53] 22.22, Force(N): 21.665, ΔF(N): -1.011, FSR1: 380, FSR2: 1022, FSR3: 1023"
"[15:30:53] 22.33, Force(N): 22.676, ΔF(N): 1.011, FSR1: 381, FSR2: 1023, FSR3: 1023"
"[15:30:53] 22.45, Force(N): 21.665, ΔF(N): -1.011, FSR1: 380, FSR2: 1022, FSR3: 1023"
"[15:30:54] 22.76, Force(N): 22.676, ΔF(N): 1.011, FSR1: 383, FSR2: 1022, FSR3: 1023"
"[15:30:54] 22.87, Force(N): 21.665, ΔF(N): -1.011, FSR1: 385, FSR2: 1023, FSR3: 1023"
"[15:30:54] 23.09, Force(N): 20.654, ΔF(N): -1.011, FSR1: 386, FSR2: 1023, FSR3: 1023"
"[15:30:54] 23.20, Force(N): 19.644, ΔF(N): -1.011, FSR1: 387, FSR2: 1023, FSR3: 1023"
"[15:30:55] 23.52, Force(N): 20.654, ΔF(N): 1.011, FSR1: 392, FSR2: 1023, FSR3: 1022"
"[15:30:55] 23.63, Force(N): 19.644, ΔF(N): -1.011, FSR1: 400, FSR2: 1023, FSR3: 1023"
"[15:30:55] 24.25, Force(N): 18.633, ΔF(N): -1.011, FSR1: 428, FSR2: 1023, FSR3: 1023"
"[15:30:56] 24.66, Force(N): 19.644, ΔF(N): 1.011, FSR1: 487, FSR2: 1023, FSR3: 1023"
"[15:30:56] 24.77, Force(N): 18.633, ΔF(N): -1.011, FSR1: 511, FSR2: 1023, FSR3: 1023"
"[15:30:56] 24.99, Force(N): 17.622, ΔF(N): -1.011, FSR1: 641, FSR2: 1023, FSR3: 1022"
"[15:30:56] 25.10, Force(N): 18.633, ΔF(N): 1.011, FSR1: 626, FSR2: 1022, FSR3: 1023"
"[15:30:57] 26.23, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:57] 26.34, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:57] 26.45, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1020, FSR2: 1023, FSR3: 1023"
"[15:30:58] 26.67, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:58] 26.78, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:58] 26.89, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:58] 27.01, Force(N): 18.633, ΔF(N): 2.021, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:58] 27.22, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:30:58] 27.34, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:30:59] 27.55, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:30:59] 27.67, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:30:59] 27.78, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:30:59] 27.89, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:30:59] 28.00, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:30:59] 28.12, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:30:59] 28.43, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:00] 28.65, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:00] 28.76, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:00] 28.87, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:31:00] 29.29, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:01] 30.01, Force(N): 19.644, ΔF(N): 1.011, FSR1: 473, FSR2: 1023, FSR3: 1023"
"[15:31:01] 30.12, Force(N): 18.633, ΔF(N): -1.011, FSR1: 457, FSR2: 1023, FSR3: 1023"
"[15:31:01] 30.24, Force(N): 19.644, ΔF(N): 1.011, FSR1: 450, FSR2: 1023, FSR3: 1023"
"[15:31:01] 30.45, Force(N): 18.633, ΔF(N): -1.011, FSR1: 438, FSR2: 1023, FSR3: 1023"
"[15:31:02] 30.77, Force(N): 20.654, ΔF(N): 2.021, FSR1: 427, FSR2: 1023, FSR3: 1023"
"[15:31:02] 30.98, Force(N): 19.644, ΔF(N): -1.011, FSR1: 411, FSR2: 1023, FSR3: 1022"
"[15:31:02] 31.09, Force(N): 21.665, ΔF(N): 2.021, FSR1: 406, FSR2: 1023, FSR3: 1022"
"[15:31:02] 31.20, Force(N): 22.676, ΔF(N): 1.011, FSR1: 400, FSR2: 1023, FSR3: 1023"
"[15:31:02] 31.31, Force(N): 20.654, ΔF(N): -2.021, FSR1: 398, FSR2: 1022, FSR3: 1023"
"[15:31:02] 31.43, Force(N): 21.665, ΔF(N): 1.011, FSR1: 395, FSR2: 1023, FSR3: 1023"
"[15:31:03] 31.64, Force(N): 23.687, ΔF(N): 2.021, FSR1: 383, FSR2: 1023, FSR3: 1023"
"[15:31:03] 31.85, Force(N): 25.708, ΔF(N): 2.021, FSR1: 377, FSR2: 1023, FSR3: 1023"
"[15:31:03] 31.97, Force(N): 24.697, ΔF(N): -1.011, FSR1: 373, FSR2: 1023, FSR3: 1023"
"[15:31:03] 32.28, Force(N): 25.708, ΔF(N): 1.011, FSR1: 358, FSR2: 1022, FSR3: 1023"
"[15:31:03] 32.39, Force(N): 26.719, ΔF(N): 1.011, FSR1: 354, FSR2: 1023, FSR3: 1023"
"[15:31:04] 32.61, Force(N): 27.729, ΔF(N): 1.011, FSR1: 344, FSR2: 1023, FSR3: 1022"
"[15:31:04] 32.72, Force(N): 28.740, ΔF(N): 1.011, FSR1: 341, FSR2: 1022, FSR3: 1023"
"[15:31:04] 32.83, Force(N): 29.751, ΔF(N): 1.011, FSR1: 339, FSR2: 1022, FSR3: 1023"
"[15:31:04] 33.04, Force(N): 28.740, ΔF(N): -1.011, FSR1: 335, FSR2: 1023, FSR3: 1023"
"[15:31:04] 33.16, Force(N): 29.751, ΔF(N): 1.011, FSR1: 333, FSR2: 1023, FSR3: 1023"
"[15:31:04] 33.27, Force(N): 30.762, ΔF(N): 1.011, FSR1: 331, FSR2: 1023, FSR3: 1023"
"[15:31:05] 33.48, Force(N): 31.772, ΔF(N): 1.011, FSR1: 328, FSR2: 1023, FSR3: 1023"
"[15:31:05] 33.69, Force(N): 32.783, ΔF(N): 1.011, FSR1: 322, FSR2: 1023, FSR3: 1023"
"[15:31:05] 33.81, Force(N): 33.794, ΔF(N): 1.011, FSR1: 320, FSR2: 1023, FSR3: 1023"
"[15:31:05] 34.02, Force(N): 34.805, ΔF(N): 1.011, FSR1: 318, FSR2: 1023, FSR3: 1023"
"[15:31:05] 34.13, Force(N): 35.815, ΔF(N): 1.011, FSR1: 316, FSR2: 1023, FSR3: 1023"
"[15:31:05] 34.45, Force(N): 36.826, ΔF(N): 1.011, FSR1: 310, FSR2: 1023, FSR3: 1023"
"[15:31:06] 34.56, Force(N): 38.848, ΔF(N): 2.021, FSR1: 309, FSR2: 1023, FSR3: 1022"
"[15:31:06] 34.77, Force(N): 37.837, ΔF(N): -1.011, FSR1: 305, FSR2: 1023, FSR3: 1023"
"[15:31:06] 34.88, Force(N): 38.848, ΔF(N): 1.011, FSR1: 303, FSR2: 1023, FSR3: 1023"
"[15:31:06] 35.10, Force(N): 37.837, ΔF(N): -1.011, FSR1: 299, FSR2: 1022, FSR3: 1023"
"[15:31:06] 35.21, Force(N): 38.848, ΔF(N): 1.011, FSR1: 299, FSR2: 1023, FSR3: 1023"
"[15:31:06] 35.42, Force(N): 39.858, ΔF(N): 1.011, FSR1: 295, FSR2: 1023, FSR3: 1023"
"[15:31:07] 35.63, Force(N): 38.848, ΔF(N): -1.011, FSR1: 296, FSR2: 1023, FSR3: 1023"
"[15:31:07] 35.85, Force(N): 40.869, ΔF(N): 2.021, FSR1: 294, FSR2: 1023, FSR3: 1023"
"[15:31:08] 36.47, Force(N): 39.858, ΔF(N): -1.011, FSR1: 293, FSR2: 1023, FSR3: 1023"
"[15:31:08] 36.68, Force(N): 40.869, ΔF(N): 1.011, FSR1: 289, FSR2: 1022, FSR3: 1023"
"[15:31:08] 36.79, Force(N): 39.858, ΔF(N): -1.011, FSR1: 289, FSR2: 1022, FSR3: 1023"
"[15:31:08] 36.90, Force(N): 38.848, ΔF(N): -1.011, FSR1: 295, FSR2: 1023, FSR3: 1023"
"[15:31:08] 37.02, Force(N): 33.794, ΔF(N): -5.054, FSR1: 317, FSR2: 1023, FSR3: 1023"
"[15:31:08] 37.13, Force(N): 31.772, ΔF(N): -2.021, FSR1: 326, FSR2: 1023, FSR3: 1023"
"[15:31:08] 37.24, Force(N): 29.751, ΔF(N): -2.021, FSR1: 326, FSR2: 1023, FSR3: 1023"
"[15:31:08] 37.36, Force(N): 28.740, ΔF(N): -1.011, FSR1: 329, FSR2: 1023, FSR3: 1022"
"[15:31:09] 37.47, Force(N): 27.729, ΔF(N): -1.011, FSR1: 331, FSR2: 1023, FSR3: 1023"
"[15:31:09] 37.79, Force(N): 26.719, ΔF(N): -1.011, FSR1: 343, FSR2: 1022, FSR3: 1023"
"[15:31:09] 37.90, Force(N): 24.697, ΔF(N): -2.021, FSR1: 352, FSR2: 1023, FSR3: 1023"
"[15:31:09] 38.01, Force(N): 23.687, ΔF(N): -1.011, FSR1: 357, FSR2: 1023, FSR3: 1023"
"[15:31:09] 38.12, Force(N): 22.676, ΔF(N): -1.011, FSR1: 364, FSR2: 1022, FSR3: 1023"
"[15:31:09] 38.44, Force(N): 21.665, ΔF(N): -1.011, FSR1: 366, FSR2: 1023, FSR3: 1023"
"[15:31:10] 38.65, Force(N): 20.654, ΔF(N): -1.011, FSR1: 379, FSR2: 1023, FSR3: 1023"
"[15:31:10] 38.77, Force(N): 21.665, ΔF(N): 1.011, FSR1: 385, FSR2: 1022, FSR3: 1023"
"[15:31:10] 38.98, Force(N): 19.644, ΔF(N): -2.021, FSR1: 409, FSR2: 1023, FSR3: 1023"
"[15:31:10] 39.09, Force(N): 20.654, ΔF(N): 1.011, FSR1: 416, FSR2: 1022, FSR3: 1023"
"[15:31:10] 39.20, Force(N): 19.644, ΔF(N): -1.011, FSR1: 427, FSR2: 1023, FSR3: 1023"
"[15:31:10] 39.42, Force(N): 18.633, ΔF(N): -1.011, FSR1: 474, FSR2: 1023, FSR3: 1023"
"[15:31:11] 39.53, Force(N): 19.644, ΔF(N): 1.011, FSR1: 508, FSR2: 1023, FSR3: 1023"
"[15:31:11] 39.64, Force(N): 18.633, ΔF(N): -1.011, FSR1: 548, FSR2: 1022, FSR3: 1023"
"[15:31:11] 40.26, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1020, FSR2: 1023, FSR3: 1023"
"[15:31:11] 40.38, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 1023"
"[15:31:12] 40.59, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1020, FSR2: 1023, FSR3: 1023"
"[15:31:12] 40.71, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:12] 40.82, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:12] 41.03, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:12] 41.25, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:12] 41.36, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:13] 41.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:13] 41.89, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:13] 42.00, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[15:31:14] 42.52, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:14] 42.74, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:14] 42.85, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:14] 43.06, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:14] 43.28, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[15:31:14] 43.39, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:31:15] 43.51, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:15] 43.62, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:15] 44.14, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:15] 44.25, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:15] 44.36, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:16] 44.48, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:16] 44.59, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:16] 44.70, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:16] 44.82, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:16] 45.13, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:16] 45.25, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:16] 45.36, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:31:17] 45.68, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:31:17] 45.99, Force(N): 20.654, ΔF(N): 1.011, FSR1: 875, FSR2: 1023, FSR3: 1023"
