timestamped_line
"[15:40:12] Ready. Type 's' to start logging, 'e' to stop."
[15:40:12] Sensor Info:
[15:40:12] Sensor ID: 50
[15:40:12] Sensor Name: FORCE PLATE 850
[15:40:12] Units: N
[15:40:12] ▶️ START LOGGING
"[15:40:12] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:40:24] 15.78, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 803"
"[15:40:24] 15.89, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 802"
"[15:40:24] 16.00, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 801"
"[15:40:24] 16.11, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 800"
"[15:40:24] 16.23, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 797"
"[15:40:24] 16.34, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 799"
"[15:40:24] 16.55, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 796"
"[15:40:25] 16.77, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 797"
"[15:40:25] 16.98, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 798"
"[15:40:25] 17.09, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 798"
"[15:40:25] 17.21, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 803"
"[15:40:25] 17.32, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 815"
"[15:40:25] 17.43, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 818"
"[15:40:26] 17.75, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 822"
"[15:40:26] 17.86, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 814"
"[15:40:26] 18.07, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 813"
"[15:40:26] 18.18, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 798"
"[15:40:26] 18.29, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 795"
"[15:40:26] 18.41, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 784"
"[15:40:27] 18.92, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 777"
"[15:40:27] 19.04, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 777"
"[15:40:27] 19.15, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 773"
"[15:40:27] 19.46, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 767"
"[15:40:27] 19.58, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 766"
"[15:40:28] 19.69, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 765"
"[15:40:28] 19.90, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 760"
"[15:40:28] 20.52, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 748"
"[15:40:29] 20.83, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 750"
"[15:40:29] 20.95, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 750"
"[15:40:29] 21.06, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 746"
"[15:40:29] 21.17, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 746"
"[15:40:29] 21.28, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 744"
"[15:40:29] 21.40, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 741"
"[15:40:29] 21.51, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 728"
"[15:40:29] 21.62, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 729"
"[15:40:30] 21.73, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 744"
"[15:40:30] 21.85, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 727"
"[15:40:30] 21.96, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 729"
"[15:40:30] 22.48, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 722"
"[15:40:30] 22.59, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 720"
"[15:40:31] 22.80, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 711"
"[15:40:31] 22.92, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 719"
"[15:40:31] 23.03, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 709"
"[15:40:31] 23.14, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 708"
"[15:40:31] 23.25, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 705"
"[15:40:31] 23.36, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 697"
"[15:40:31] 23.58, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 698"
"[15:40:32] 23.69, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 704"
"[15:40:32] 23.80, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 706"
"[15:40:32] 23.92, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 705"
"[15:40:32] 24.33, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 699"
"[15:40:32] 24.44, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 699"
"[15:40:32] 24.56, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 697"
"[15:40:33] 24.97, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 681"
"[15:40:33] 25.08, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 679"
"[15:40:33] 25.20, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 677"
"[15:40:33] 25.31, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 678"
"[15:40:33] 25.42, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 678"
"[15:40:34] 25.73, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 675"
"[15:40:34] 25.85, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 673"
"[15:40:34] 26.06, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 670"
"[15:40:34] 26.17, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 674"
"[15:40:34] 26.49, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 671"
"[15:40:35] 26.80, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 677"
"[15:40:35] 26.92, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 666"
"[15:40:35] 27.43, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 652"
"[15:40:35] 27.54, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 660"
"[15:40:36] 27.96, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:40:36] 28.07, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 660"
"[15:40:36] 28.29, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:40:36] 28.40, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 662"
"[15:40:37] 28.71, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 657"
"[15:40:37] 28.83, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:40:37] 29.14, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 653"
"[15:40:37] 29.25, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 651"
"[15:40:37] 29.57, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 660"
"[15:40:38] 29.68, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 660"
"[15:40:38] 29.79, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 671"
"[15:40:38] 29.90, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 675"
"[15:40:38] 30.12, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 671"
"[15:40:38] 30.43, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 656"
"[15:40:39] 30.75, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[15:40:39] 30.96, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 644"
"[15:40:39] 31.17, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 637"
"[15:40:39] 31.39, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 637"
"[15:40:39] 31.50, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 635"
"[15:40:40] 31.71, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 634"
"[15:40:40] 31.93, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 634"
"[15:40:40] 32.04, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 633"
"[15:40:40] 32.15, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 632"
"[15:40:40] 32.27, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 632"
"[15:40:40] 32.38, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 632"
"[15:40:40] 32.49, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 631"
"[15:40:41] 32.70, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 631"
"[15:40:41] 32.82, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 630"
"[15:40:41] 32.93, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 630"
"[15:40:41] 33.14, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 653"
"[15:40:41] 33.26, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 660"
"[15:40:41] 33.57, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[15:40:42] 33.68, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 649"
"[15:40:42] 33.79, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 643"
"[15:40:42] 33.91, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 635"
"[15:40:42] 34.02, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 647"
"[15:40:42] 34.23, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 653"
"[15:40:42] 34.35, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 656"
"[15:40:42] 34.66, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 658"
"[15:40:43] 34.77, Force(N): 37.837, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 651"
"[15:40:43] 34.99, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 638"
"[15:40:43] 35.10, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 628"
"[15:40:43] 35.21, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:40:43] 35.32, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 628"
"[15:40:43] 35.54, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:40:44] 35.95, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:40:44] 36.06, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:40:44] 36.18, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:40:45] 36.79, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:40:45] 37.01, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 617"
"[15:40:45] 37.12, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:40:45] 37.23, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 618"
"[15:40:45] 37.35, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 616"
"[15:40:45] 37.46, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 617"
"[15:40:46] 37.98, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 620"
"[15:40:46] 38.29, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:40:46] 38.40, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 629"
"[15:40:46] 38.51, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:40:47] 38.73, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:40:47] 38.94, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 630"
"[15:40:47] 39.06, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:40:47] 39.17, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:40:47] 39.28, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 624"
"[15:40:47] 39.49, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:40:47] 39.61, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:40:48] 39.72, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 626"
"[15:40:48] 40.13, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 639"
"[15:40:49] 40.96, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 638"
"[15:40:49] 41.07, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 638"
"[15:40:49] 41.18, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 639"
"[15:40:49] 41.29, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 641"
"[15:40:49] 41.40, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 638"
"[15:40:50] 42.22, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 643"
"[15:40:50] 42.34, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 642"
"[15:40:51] 42.75, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 634"
"[15:40:51] 42.87, Force(N): 37.837, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 637"
"[15:40:51] 42.98, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 639"
"[15:40:51] 43.09, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 656"
"[15:40:51] 43.20, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[15:40:51] 43.31, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 664"
"[15:40:51] 43.43, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 670"
"[15:40:52] 43.84, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 726"
"[15:40:52] 44.26, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 746"
"[15:40:52] 44.37, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 766"
"[15:40:52] 44.49, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 773"
"[15:40:53] 45.00, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 773"
"[15:40:53] 45.12, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 773"
"[15:40:53] 45.43, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 757"
"[15:40:53] 45.54, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 743"
"[15:40:54] 45.86, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 738"
"[15:40:54] 45.97, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 735"
"[15:40:54] 46.18, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 729"
"[15:40:54] 46.40, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 728"
