timestamped_line
"[16:07:29] Ready. Type 's' to start logging, 'e' to stop."
[16:07:29] Sensor Info:
[16:07:29] Sensor ID: 50
[16:07:29] Sensor Name: FORCE PLATE 850
[16:07:29] Units: N
[16:07:29] ▶️ START LOGGING
"[16:07:29] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:07:33] 7.91, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 756"
"[16:07:33] 8.02, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 775"
"[16:07:33] 8.13, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 771"
"[16:07:33] 8.35, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 779"
"[16:07:33] 8.86, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 740"
"[16:07:34] 8.97, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 734"
"[16:07:34] 9.39, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 724"
"[16:07:35] 9.90, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 709"
"[16:07:35] 10.01, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 735"
"[16:07:35] 10.13, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 711"
"[16:07:35] 10.44, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[16:07:35] 10.65, Force(N): 21.665, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 772"
"[16:07:35] 10.87, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 756"
"[16:07:36] 11.08, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 702"
"[16:07:36] 11.40, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 682"
"[16:07:36] 11.51, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 686"
"[16:07:36] 11.72, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 676"
"[16:07:36] 11.83, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 674"
"[16:07:37] 11.95, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 669"
"[16:07:37] 12.26, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 663"
"[16:07:37] 12.47, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 659"
"[16:07:37] 12.59, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[16:07:37] 12.70, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 656"
"[16:07:38] 13.02, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[16:07:38] 13.23, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 643"
"[16:07:38] 13.44, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 645"
"[16:07:39] 14.16, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 639"
"[16:07:39] 14.27, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[16:07:39] 14.39, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[16:07:39] 14.70, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 606"
"[16:07:39] 14.81, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 609"
"[16:07:40] 15.03, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 607"
"[16:07:40] 15.14, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 603"
"[16:07:40] 15.25, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 600"
"[16:07:40] 15.46, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 602"
"[16:07:40] 15.68, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 597"
"[16:07:40] 15.79, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 600"
"[16:07:41] 16.00, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 606"
"[16:07:41] 16.11, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 590"
"[16:07:41] 16.63, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 572"
"[16:07:41] 16.84, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 574"
"[16:07:42] 17.06, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 570"
"[16:07:42] 17.27, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 565"
"[16:07:42] 17.38, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 564"
"[16:07:42] 17.60, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 558"
"[16:07:42] 17.71, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 555"
"[16:07:43] 18.02, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 545"
"[16:07:43] 18.14, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 542"
"[16:07:43] 18.35, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 541"
"[16:07:43] 18.46, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 540"
"[16:07:43] 18.57, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 541"
"[16:07:43] 18.69, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 539"
"[16:07:43] 18.80, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 537"
"[16:07:44] 19.22, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 537"
"[16:07:44] 19.33, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 542"
"[16:07:44] 19.44, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 540"
"[16:07:44] 19.76, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 540"
"[16:07:44] 19.87, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 540"
"[16:07:45] 19.98, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 548"
"[16:07:45] 20.19, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 556"
"[16:07:45] 20.31, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 555"
"[16:07:45] 20.42, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 553"
"[16:07:45] 20.53, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 554"
"[16:07:45] 20.75, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 540"
"[16:07:46] 20.96, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 522"
"[16:07:46] 21.07, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 521"
"[16:07:46] 21.18, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 517"
"[16:07:46] 21.30, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 512"
"[16:07:46] 21.41, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 510"
"[16:07:46] 21.52, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 509"
"[16:07:46] 21.73, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 508"
"[16:07:46] 21.85, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 511"
"[16:07:47] 22.26, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 506"
"[16:07:47] 22.78, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 503"
"[16:07:48] 22.89, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 504"
"[16:07:48] 23.10, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 503"
"[16:07:48] 23.22, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 505"
"[16:07:48] 23.33, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 505"
"[16:07:48] 23.64, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 499"
"[16:07:49] 24.16, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 496"
"[16:07:49] 24.27, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 496"
"[16:07:49] 24.49, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 494"
"[16:07:49] 24.60, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 495"
"[16:07:49] 24.71, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 495"
"[16:07:49] 24.82, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 492"
"[16:07:50] 25.14, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 491"
"[16:07:50] 25.25, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 492"
"[16:07:50] 25.57, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 493"
"[16:07:50] 25.68, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 493"
"[16:07:50] 25.79, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 494"
"[16:07:51] 26.00, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 492"
"[16:07:51] 26.52, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 493"
"[16:07:52] 26.94, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 490"
"[16:07:52] 27.05, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 489"
"[16:07:52] 27.16, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 488"
"[16:07:52] 27.27, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 491"
"[16:07:52] 27.39, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 487"
"[16:07:52] 27.50, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 487"
"[16:07:52] 27.71, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 489"
"[16:07:52] 27.83, Force(N): 39.858, ΔF(N): 3.032, FSR1: 1023, FSR2: 1022, FSR3: 489"
"[16:07:53] 27.94, Force(N): 37.837, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 488"
"[16:07:53] 28.05, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 489"
"[16:07:53] 28.16, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 485"
"[16:07:53] 28.27, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 485"
"[16:07:53] 28.49, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 489"
"[16:07:53] 28.60, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 486"
"[16:07:53] 28.71, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 485"
"[16:07:54] 29.23, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 482"
"[16:07:54] 29.34, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 480"
"[16:07:54] 29.76, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 467"
"[16:07:55] 29.97, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 461"
"[16:07:55] 30.08, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 456"
"[16:07:55] 30.20, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 453"
"[16:07:55] 30.31, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 451"
"[16:07:55] 30.42, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 446"
"[16:07:55] 30.53, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 443"
"[16:07:55] 30.65, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 440"
"[16:07:55] 30.86, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 437"
"[16:07:56] 31.28, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 444"
"[16:07:56] 31.39, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 454"
"[16:07:56] 31.50, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 473"
"[16:07:56] 31.62, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 485"
"[16:07:56] 31.73, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 487"
"[16:07:56] 31.84, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 484"
"[16:07:57] 32.15, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 478"
"[16:07:57] 32.37, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 481"
"[16:07:57] 32.68, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 485"
"[16:07:58] 32.90, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 486"
"[16:07:58] 33.11, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 483"
"[16:07:58] 33.22, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 488"
"[16:07:58] 33.34, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 489"
"[16:07:58] 33.45, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 497"
"[16:07:58] 33.56, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 495"
"[16:07:58] 33.67, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 496"
"[16:07:58] 33.79, Force(N): 31.772, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 521"
"[16:07:59] 34.30, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 531"
"[16:07:59] 34.52, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 543"
"[16:07:59] 34.63, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 553"
"[16:07:59] 34.74, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 558"
"[16:08:00] 34.96, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 564"
"[16:08:00] 35.07, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 567"
"[16:08:00] 35.18, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 568"
"[16:08:00] 35.29, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 569"
"[16:08:00] 35.51, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 583"
"[16:08:00] 35.62, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 591"
"[16:08:00] 35.83, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 601"
"[16:08:01] 35.95, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 604"
"[16:08:01] 36.46, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[16:08:01] 36.58, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 632"
"[16:08:01] 36.69, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 639"
"[16:08:02] 37.21, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 660"
"[16:08:02] 37.42, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 666"
"[16:08:02] 37.63, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 667"
"[16:08:03] 37.95, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 670"
"[16:08:03] 38.16, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 668"
"[16:08:03] 38.28, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 666"
"[16:08:03] 38.39, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 666"
"[16:08:03] 38.50, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 668"
"[16:08:03] 38.71, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 671"
"[16:08:04] 38.93, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 670"
"[16:08:04] 39.04, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 673"
"[16:08:04] 39.86, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 676"
"[16:08:05] 39.97, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 681"
"[16:08:05] 40.09, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 687"
"[16:08:05] 40.40, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 727"
"[16:08:05] 40.51, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 734"
"[16:08:05] 40.63, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 740"
"[16:08:05] 40.74, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 755"
"[16:08:05] 40.85, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 755"
"[16:08:06] 41.27, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 791"
"[16:08:06] 41.58, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 799"
"[16:08:06] 41.69, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 799"
"[16:08:06] 41.81, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 804"
"[16:08:07] 42.12, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 817"
"[16:08:07] 42.23, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 801"
"[16:08:07] 42.35, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 801"
"[16:08:07] 42.46, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 797"
"[16:08:07] 42.57, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 777"
"[16:08:08] 42.88, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 732"
"[16:08:08] 43.00, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 716"
"[16:08:08] 43.31, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 679"
"[16:08:08] 43.42, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 668"
"[16:08:08] 43.63, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 658"
"[16:08:08] 43.75, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 658"
"[16:08:09] 43.96, Force(N): 26.719, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 647"
"[16:08:09] 44.07, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 635"
"[16:08:09] 44.19, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 624"
"[16:08:09] 44.50, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 594"
"[16:08:09] 44.61, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 583"
"[16:08:09] 44.72, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 576"
"[16:08:10] 44.94, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 569"
"[16:08:10] 45.25, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 553"
"[16:08:10] 45.37, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 547"
"[16:08:10] 45.68, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 531"
"[16:08:11] 46.40, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 517"
"[16:08:11] 46.81, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 515"
"[16:08:12] 47.03, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 513"
"[16:08:12] 47.14, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 513"
"[16:08:12] 47.35, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 509"
