timestamped_line
"[16:05:48] Ready. Type 's' to start logging, 'e' to stop."
[16:05:48] Sensor Info:
[16:05:48] Sensor ID: 50
[16:05:48] Sensor Name: FORCE PLATE 850
[16:05:48] Units: N
[16:05:48] ▶️ START LOGGING
"[16:05:48] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:05:59] 15.01, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 652"
"[16:05:59] 15.12, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 646"
"[16:05:59] 15.34, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 642"
"[16:05:59] 15.45, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 639"
"[16:05:59] 15.56, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 639"
"[16:05:59] 15.67, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 638"
"[16:06:00] 15.78, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 639"
"[16:06:00] 15.90, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 642"
"[16:06:00] 16.01, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 640"
"[16:06:00] 16.22, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 634"
"[16:06:00] 16.33, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 633"
"[16:06:00] 16.65, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 630"
"[16:06:01] 16.76, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 630"
"[16:06:01] 16.88, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 628"
"[16:06:01] 17.49, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 492"
"[16:06:02] 17.81, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 472"
"[16:06:02] 18.02, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 470"
"[16:06:02] 18.14, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 466"
"[16:06:02] 18.25, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 463"
"[16:06:02] 18.36, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 462"
"[16:06:02] 18.47, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 457"
"[16:06:03] 18.79, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 439"
"[16:06:03] 19.20, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 786, FSR3: 425"
"[16:06:03] 19.31, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 420"
"[16:06:03] 19.42, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 641, FSR3: 418"
"[16:06:03] 19.54, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 419"
"[16:06:04] 19.95, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 96, FSR3: 414"
"[16:06:04] 20.26, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 52, FSR3: 412"
"[16:06:05] 20.88, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 403"
"[16:06:05] 21.70, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 393"
"[16:06:06] 21.81, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 390"
"[16:06:06] 21.93, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 382"
"[16:06:06] 22.04, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 382"
"[16:06:06] 22.15, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 380"
"[16:06:06] 22.26, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 376"
"[16:06:06] 22.58, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 374"
"[16:06:06] 22.69, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 374"
"[16:06:07] 22.90, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 374"
"[16:06:07] 23.02, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 374"
"[16:06:07] 23.53, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 371"
"[16:06:08] 24.25, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 364"
"[16:06:08] 24.36, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 365"
"[16:06:08] 24.48, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 365"
"[16:06:08] 24.59, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 363"
"[16:06:08] 24.70, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 358"
"[16:06:09] 24.81, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 357"
"[16:06:09] 25.03, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 270, FSR3: 355"
"[16:06:09] 25.14, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 124, FSR3: 354"
"[16:06:09] 25.25, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 102, FSR3: 353"
"[16:06:09] 25.56, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1021, FSR2: 94, FSR3: 349"
"[16:06:10] 26.18, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 344"
"[16:06:10] 26.29, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 343"
"[16:06:10] 26.51, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1005, FSR3: 343"
"[16:06:10] 26.62, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1001, FSR3: 341"
"[16:06:11] 26.73, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 340"
"[16:06:11] 26.84, Force(N): 37.837, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 340"
"[16:06:11] 26.95, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 338"
"[16:06:11] 27.17, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 337"
"[16:06:11] 27.28, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 803, FSR3: 336"
"[16:06:12] 28.00, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 116, FSR3: 333"
"[16:06:12] 28.11, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 117, FSR3: 331"
"[16:06:12] 28.22, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 122, FSR3: 331"
"[16:06:12] 28.33, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 125, FSR3: 331"
"[16:06:12] 28.45, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 130, FSR3: 330"
"[16:06:12] 28.66, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 131, FSR3: 330"
"[16:06:13] 28.77, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1022, FSR2: 134, FSR3: 330"
"[16:06:13] 28.88, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1022, FSR2: 155, FSR3: 330"
"[16:06:13] 28.99, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 260, FSR3: 329"
"[16:06:13] 29.31, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 328"
"[16:06:13] 29.52, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 328"
"[16:06:13] 29.63, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 328"
"[16:06:14] 29.74, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 328"
"[16:06:14] 29.86, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 328"
"[16:06:14] 29.97, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 329"
"[16:06:14] 30.08, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 329"
"[16:06:14] 30.19, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 327"
"[16:06:14] 30.31, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 328"
"[16:06:14] 30.42, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 327"
"[16:06:14] 30.53, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 327"
"[16:06:15] 30.74, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 309, FSR3: 326"
"[16:06:15] 30.96, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 118, FSR3: 325"
"[16:06:15] 31.07, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 106, FSR3: 326"
"[16:06:15] 31.18, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 114, FSR3: 325"
"[16:06:15] 31.49, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 188, FSR3: 324"
"[16:06:15] 31.60, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 744, FSR3: 324"
"[16:06:16] 31.71, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 324"
"[16:06:16] 31.93, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 324"
"[16:06:16] 32.04, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 323"
"[16:06:16] 32.15, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 322"
"[16:06:16] 32.27, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 323"
"[16:06:16] 32.48, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 324"
"[16:06:16] 32.59, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 327"
"[16:06:16] 32.71, Force(N): 32.783, ΔF(N): -4.043, FSR1: 1022, FSR2: 1023, FSR3: 329"
"[16:06:17] 33.02, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 333"
"[16:06:17] 33.13, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 335"
"[16:06:17] 33.35, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 336"
"[16:06:17] 33.46, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 337"
"[16:06:17] 33.57, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 337"
"[16:06:17] 33.69, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 340"
"[16:06:18] 33.80, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 340"
"[16:06:18] 33.91, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 340"
"[16:06:18] 34.02, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 339"
"[16:06:18] 34.13, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 340"
"[16:06:18] 34.55, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1020, FSR3: 342"
"[16:06:18] 34.66, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[16:06:19] 34.78, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 343"
"[16:06:19] 34.89, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 345"
"[16:06:19] 35.00, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 347"
"[16:06:19] 35.22, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 349"
"[16:06:19] 35.33, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 348"
"[16:06:19] 35.64, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 352"
"[16:06:20] 35.76, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 351"
"[16:06:20] 36.07, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 341, FSR3: 364"
"[16:06:20] 36.18, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 212, FSR3: 379"
"[16:06:20] 36.60, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 130, FSR3: 398"
"[16:06:21] 37.01, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 134, FSR3: 428"
"[16:06:21] 37.63, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 117, FSR3: 684"
"[16:06:22] 37.84, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 110, FSR3: 721"
"[16:06:22] 38.05, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 108, FSR3: 720"
"[16:06:22] 38.17, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 108, FSR3: 714"
"[16:06:22] 38.38, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 113, FSR3: 724"
"[16:06:22] 38.49, Force(N): 25.708, ΔF(N): 2.021, FSR1: 1023, FSR2: 120, FSR3: 725"
"[16:06:22] 38.60, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 123, FSR3: 728"
"[16:06:23] 38.71, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 120, FSR3: 732"
"[16:06:23] 38.82, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 117, FSR3: 730"
"[16:06:23] 38.94, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 114, FSR3: 733"
"[16:06:23] 39.35, Force(N): 21.665, ΔF(N): -2.021, FSR1: 1023, FSR2: 111, FSR3: 758"
"[16:06:23] 39.46, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 115, FSR3: 763"
"[16:06:23] 39.57, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 129, FSR3: 763"
"[16:06:23] 39.68, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 216, FSR3: 760"
"[16:06:24] 40.00, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 770"
"[16:06:24] 40.21, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 765"
"[16:06:24] 40.43, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 763"
"[16:06:25] 40.74, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 767"
"[16:06:25] 40.85, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 780"
"[16:06:25] 40.97, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 788"
"[16:06:25] 41.38, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 785"
"[16:06:25] 41.49, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 792"
"[16:06:25] 41.61, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 807"
"[16:06:26] 41.72, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 805"
"[16:06:26] 41.93, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 808"
"[16:06:26] 42.25, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 806"
"[16:06:26] 42.36, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 810"
"[16:06:26] 42.57, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 822"
"[16:06:27] 43.09, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 881"
"[16:06:27] 43.20, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 874"
"[16:06:27] 43.32, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 876"
"[16:06:27] 43.43, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 97, FSR3: 885"
"[16:06:27] 43.54, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 128, FSR3: 898"
"[16:06:27] 43.65, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 271, FSR3: 898"
"[16:06:28] 44.06, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 335, FSR3: 857"
"[16:06:28] 44.18, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 486, FSR3: 851"
"[16:06:28] 44.29, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 490, FSR3: 845"
"[16:06:28] 44.60, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 48, FSR3: 816"
"[16:06:29] 44.91, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 71, FSR3: 814"
"[16:06:29] 45.22, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 772"
"[16:06:29] 45.34, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 766"
"[16:06:29] 45.45, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 744"
"[16:06:30] 45.87, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 700"
"[16:06:30] 45.98, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 699"
"[16:06:30] 46.09, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 698"
"[16:06:30] 46.20, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 691"
"[16:06:30] 46.31, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 522"
"[16:06:30] 46.43, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 628, FSR3: 489"
"[16:06:30] 46.54, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 443, FSR3: 480"
"[16:06:30] 46.65, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 208, FSR3: 475"
"[16:06:31] 46.76, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 122, FSR3: 469"
"[16:06:31] 47.68, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 106, FSR3: 433"
"[16:06:32] 47.79, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 105, FSR3: 434"
"[16:06:32] 48.01, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 107, FSR3: 422"
"[16:06:32] 48.12, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 227, FSR3: 420"
"[16:06:32] 48.33, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 373"
"[16:06:32] 48.44, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 374"
"[16:06:32] 48.55, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 378"
"[16:06:32] 48.67, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 379"
"[16:06:33] 49.18, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 361"
"[16:06:33] 49.40, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 360"
"[16:06:33] 49.51, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 358"
"[16:06:33] 49.62, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 355"
"[16:06:34] 49.73, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 354"
