timestamped_line
"[15:56:05] Ready. Type 's' to start logging, 'e' to stop."
[15:56:05] Sensor Info:
[15:56:05] Sensor ID: 50
[15:56:05] Sensor Name: FORCE PLATE 850
[15:56:05] Units: N
[15:56:05] ▶️ START LOGGING
"[15:56:05] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:56:09] 8.03, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:09] 8.15, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:09] 8.26, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[15:56:10] 8.77, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:10] 8.99, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:56:11] 9.91, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:56:11] 10.13, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1004"
"[15:56:11] 10.44, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 911"
"[15:56:11] 10.65, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 894"
"[15:56:12] 10.97, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 857"
"[15:56:12] 11.08, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 827"
"[15:56:12] 11.70, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 807"
"[15:56:13] 11.81, Force(N): 20.654, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 805"
"[15:56:13] 11.92, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 801"
"[15:56:13] 12.24, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 787"
"[15:56:13] 12.35, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 780"
"[15:56:13] 12.77, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 755"
"[15:56:14] 12.88, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 763"
"[15:56:14] 13.19, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 738"
"[15:56:14] 13.31, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 742"
"[15:56:14] 13.42, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 729"
"[15:56:14] 13.73, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 723"
"[15:56:15] 14.15, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[15:56:15] 14.26, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 701"
"[15:56:15] 14.58, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 703"
"[15:56:16] 14.89, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 696"
"[15:56:16] 15.00, Force(N): 24.697, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 699"
"[15:56:16] 15.11, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 696"
"[15:56:16] 15.23, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 694"
"[15:56:17] 15.85, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 673"
"[15:56:17] 15.96, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 671"
"[15:56:17] 16.17, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 668"
"[15:56:17] 16.28, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 666"
"[15:56:17] 16.70, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 664"
"[15:56:18] 16.81, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 662"
"[15:56:18] 16.92, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 660"
"[15:56:18] 17.34, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 658"
"[15:56:18] 17.45, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 659"
"[15:56:19] 17.77, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 660"
"[15:56:19] 17.88, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 658"
"[15:56:19] 18.09, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 657"
"[15:56:19] 18.41, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 654"
"[15:56:19] 18.52, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 657"
"[15:56:19] 18.63, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 656"
"[15:56:20] 18.85, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 657"
"[15:56:20] 18.96, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[15:56:20] 19.07, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 651"
"[15:56:20] 19.18, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 662"
"[15:56:20] 19.30, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 660"
"[15:56:20] 19.51, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:56:20] 19.62, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 662"
"[15:56:20] 19.73, Force(N): 27.729, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 661"
"[15:56:21] 19.95, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 663"
"[15:56:21] 20.16, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 663"
"[15:56:21] 20.37, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 660"
"[15:56:22] 20.79, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:56:22] 20.90, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:56:22] 21.01, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:56:23] 22.64, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[15:56:23] 22.76, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 657"
"[15:56:24] 22.97, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 656"
"[15:56:24] 23.69, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 647"
"[15:56:25] 23.90, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:56:25] 24.02, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 655"
"[15:56:25] 24.63, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 656"
"[15:56:25] 24.75, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 655"
"[15:56:26] 24.86, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 652"
"[15:56:26] 24.97, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 651"
"[15:56:26] 25.39, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 657"
"[15:56:26] 25.50, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[15:56:26] 25.61, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 658"
"[15:56:26] 25.72, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 655"
"[15:56:27] 25.94, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 652"
"[15:56:27] 26.05, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 652"
"[15:56:27] 26.16, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 651"
"[15:56:27] 26.27, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 646"
"[15:56:27] 26.39, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 644"
"[15:56:28] 26.80, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 647"
"[15:56:28] 26.92, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[15:56:28] 27.03, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 648"
"[15:56:28] 27.14, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 648"
"[15:56:28] 27.35, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[15:56:28] 27.57, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 662"
"[15:56:28] 27.68, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 662"
"[15:56:29] 28.10, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 661"
"[15:56:29] 28.21, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 658"
"[15:56:29] 28.32, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:56:29] 28.64, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:56:29] 28.75, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:56:30] 28.86, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 643"
"[15:56:30] 29.38, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 629"
"[15:56:31] 29.79, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:56:31] 29.91, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 624"
"[15:56:31] 30.02, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:31] 30.13, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:31] 30.55, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 632"
"[15:56:32] 30.76, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 635"
"[15:56:32] 30.97, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 632"
"[15:56:32] 31.19, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:56:32] 31.50, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 634"
"[15:56:32] 31.72, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 629"
"[15:56:33] 31.83, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 629"
"[15:56:33] 31.94, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 631"
"[15:56:33] 32.26, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 631"
"[15:56:33] 32.57, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:56:33] 32.68, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:56:34] 32.79, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:34] 32.91, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 625"
"[15:56:34] 33.02, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 623"
"[15:56:34] 33.23, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:34] 33.55, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 627"
"[15:56:34] 33.66, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 629"
"[15:56:35] 34.08, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 622"
"[15:56:35] 34.19, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 623"
"[15:56:35] 34.30, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:35] 34.41, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 624"
"[15:56:35] 34.73, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 622"
"[15:56:36] 35.04, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 622"
"[15:56:36] 35.15, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 622"
"[15:56:36] 35.57, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:36] 35.68, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 626"
"[15:56:37] 35.90, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 623"
"[15:56:37] 36.21, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:37] 36.32, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:37] 36.44, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:37] 36.55, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:37] 36.66, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:38] 36.77, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 619"
"[15:56:38] 36.89, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:38] 37.00, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:38] 37.11, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 621"
"[15:56:38] 37.73, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:39] 38.04, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:39] 38.26, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:39] 38.57, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:39] 38.68, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:40] 38.80, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 619"
"[15:56:40] 39.11, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:40] 39.32, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:40] 39.54, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:40] 39.65, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 625"
"[15:56:41] 39.96, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 624"
"[15:56:41] 40.08, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:41] 40.19, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 624"
"[15:56:41] 40.61, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:41] 40.72, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 624"
"[15:56:42] 40.83, Force(N): 34.805, ΔF(N): 3.032, FSR1: 1023, FSR2: 1022, FSR3: 624"
"[15:56:42] 40.94, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 624"
"[15:56:42] 41.06, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 623"
"[15:56:42] 41.37, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 631"
"[15:56:42] 41.49, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 630"
"[15:56:42] 41.60, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 623"
"[15:56:43] 41.91, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 628"
"[15:56:43] 42.12, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:43] 42.24, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:43] 42.55, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 625"
"[15:56:43] 42.66, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 624"
"[15:56:44] 42.78, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 624"
"[15:56:44] 43.19, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 622"
"[15:56:44] 43.30, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:44] 43.42, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 620"
"[15:56:45] 43.83, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:45] 43.94, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:56:45] 44.36, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:45] 44.47, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:46] 44.79, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:46] 44.90, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 619"
"[15:56:46] 45.01, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 622"
"[15:56:46] 45.12, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:46] 45.24, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:46] 45.35, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:46] 45.56, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 620"
"[15:56:47] 45.88, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 621"
"[15:56:47] 46.40, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 623"
"[15:56:47] 46.51, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 622"
"[15:56:48] 47.03, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 622"
"[15:56:48] 47.14, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 622"
"[15:56:48] 47.25, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:48] 47.46, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 622"
"[15:56:48] 47.58, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 626"
"[15:56:49] 47.99, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:49] 48.10, Force(N): 37.837, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 621"
"[15:56:49] 48.22, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:49] 48.43, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 622"
"[15:56:49] 48.54, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 621"
"[15:56:50] 48.76, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 619"
"[15:56:50] 48.87, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 620"
"[15:56:50] 48.98, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:56:50] 49.09, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 614"
"[15:56:50] 49.21, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 612"
"[15:56:50] 49.42, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:56:50] 49.53, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 611"
"[15:56:50] 49.64, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1021, FSR3: 615"
"[15:56:51] 49.76, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 611"
"[15:56:51] 49.87, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 611"
"[15:56:51] 50.08, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 612"
"[15:56:51] 50.20, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 613"
"[15:56:51] 50.41, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 613"
"[15:56:52] 50.83, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 610"
"[15:56:52] 50.94, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 610"
"[15:56:52] 51.05, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 611"
"[15:56:52] 51.26, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 610"
"[15:56:52] 51.68, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 618"
"[15:56:53] 51.89, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 632"
"[15:56:53] 52.01, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 636"
"[15:56:53] 52.22, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 635"
"[15:56:53] 52.43, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 623"
