timestamped_line
"[15:58:58] Ready. Type 's' to start logging, 'e' to stop."
[15:58:58] Sensor Info:
[15:58:58] Sensor ID: 50
[15:58:58] Sensor Name: FORCE PLATE 850
[15:58:58] Units: N
[15:58:58] ▶️ START LOGGING
"[15:58:58] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:59:04] 9.89, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 343"
"[15:59:04] 10.00, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 342"
"[15:59:04] 10.12, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 341"
"[15:59:04] 10.33, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 340"
"[15:59:05] 10.64, Force(N): 25.708, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 338"
"[15:59:05] 10.76, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 338"
"[15:59:05] 10.87, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 338"
"[15:59:05] 11.08, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 337"
"[15:59:05] 11.19, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 338"
"[15:59:05] 11.31, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 337"
"[15:59:05] 11.42, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 337"
"[15:59:06] 11.94, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 336"
"[15:59:06] 12.05, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 335"
"[15:59:06] 12.16, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 335"
"[15:59:06] 12.27, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 334"
"[15:59:06] 12.49, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 334"
"[15:59:06] 12.60, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 333"
"[15:59:07] 12.71, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 333"
"[15:59:07] 12.92, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 332"
"[15:59:07] 13.04, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 332"
"[15:59:07] 13.15, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 331"
"[15:59:07] 13.26, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 329"
"[15:59:08] 13.78, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 327"
"[15:59:08] 14.40, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 326"
"[15:59:08] 14.51, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 326"
"[15:59:09] 14.72, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 326"
"[15:59:09] 14.94, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 326"
"[15:59:09] 15.05, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 325"
"[15:59:10] 15.67, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 323"
"[15:59:10] 16.08, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 321"
"[15:59:10] 16.19, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:10] 16.51, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:10] 16.62, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 320"
"[15:59:11] 16.73, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 320"
"[15:59:11] 16.85, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:11] 17.16, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:11] 17.27, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 320"
"[15:59:11] 17.39, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:11] 17.60, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 318"
"[15:59:12] 17.71, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:12] 17.92, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:12] 18.04, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[15:59:12] 18.15, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[15:59:12] 18.26, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[15:59:12] 18.37, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 315"
"[15:59:13] 19.09, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:13] 19.41, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:13] 19.52, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:14] 19.63, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:14] 19.75, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:14] 19.96, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 313"
"[15:59:14] 20.48, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:14] 20.59, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:15] 20.80, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 313"
"[15:59:15] 21.02, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 313"
"[15:59:15] 21.13, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 313"
"[15:59:15] 21.24, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[15:59:15] 21.56, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:16] 21.77, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[15:59:16] 21.98, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[15:59:16] 22.09, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 312"
"[15:59:16] 22.41, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:17] 22.72, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:17] 22.94, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:17] 23.05, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 312"
"[15:59:17] 23.16, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 311"
"[15:59:17] 23.37, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:17] 23.49, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:18] 23.70, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:18] 23.81, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 309"
"[15:59:18] 23.92, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:18] 24.04, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:18] 24.25, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:18] 24.36, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:18] 24.48, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:19] 24.69, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 309"
"[15:59:19] 24.80, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:19] 24.91, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:19] 25.03, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:19] 25.14, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 308"
"[15:59:19] 25.25, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:19] 25.36, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 308"
"[15:59:19] 25.48, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:19] 25.59, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 308"
"[15:59:20] 26.21, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:20] 26.32, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:20] 26.43, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:21] 26.85, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:21] 26.96, Force(N): 35.815, ΔF(N): -3.032, FSR1: 1022, FSR2: 1023, FSR3: 307"
"[15:59:21] 27.07, Force(N): 37.837, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:21] 27.49, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:21] 27.60, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 307"
"[15:59:22] 27.81, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:22] 28.13, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:22] 28.24, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:22] 28.45, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:22] 28.56, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:23] 28.88, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:23] 29.19, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:23] 29.31, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 307"
"[15:59:23] 29.62, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 307"
"[15:59:24] 30.04, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:24] 30.15, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:24] 30.26, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 305"
"[15:59:24] 30.58, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 304"
"[15:59:25] 30.89, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 305"
"[15:59:25] 31.00, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 305"
"[15:59:25] 31.12, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 305"
"[15:59:25] 31.53, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:26] 31.85, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:26] 32.06, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 306"
"[15:59:26] 32.18, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 307"
"[15:59:26] 32.29, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:26] 32.40, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 307"
"[15:59:26] 32.62, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 307"
"[15:59:27] 32.83, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 308"
"[15:59:27] 33.14, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:28] 33.66, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:28] 33.77, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:28] 33.89, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 310"
"[15:59:28] 34.40, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:28] 34.52, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 310"
"[15:59:29] 34.73, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:29] 34.94, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:29] 35.06, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 310"
"[15:59:29] 35.47, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:29] 35.58, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:30] 35.80, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:30] 35.91, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:30] 36.12, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 313"
"[15:59:30] 36.24, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 313"
"[15:59:30] 36.35, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:31] 36.87, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:31] 36.98, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:31] 37.09, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 315"
"[15:59:31] 37.20, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:31] 37.32, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 314"
"[15:59:31] 37.53, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 315"
"[15:59:32] 37.74, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 314"
"[15:59:32] 37.96, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 316"
"[15:59:32] 38.17, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 317"
"[15:59:32] 38.59, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 318"
"[15:59:33] 38.70, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 318"
"[15:59:33] 39.02, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[15:59:33] 39.13, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:34] 39.65, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:34] 39.86, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:34] 39.97, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:34] 40.18, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:35] 40.80, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[15:59:35] 41.12, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:35] 41.33, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:35] 41.44, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:36] 41.66, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:36] 41.77, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:36] 41.88, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:36] 41.99, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:36] 42.11, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:36] 42.22, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[15:59:36] 42.33, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 319"
"[15:59:37] 42.85, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:37] 42.96, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 321"
"[15:59:37] 43.28, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:37] 43.39, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 322"
"[15:59:37] 43.50, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 322"
"[15:59:38] 43.61, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 322"
"[15:59:38] 43.73, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 321"
"[15:59:38] 43.84, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 321"
"[15:59:38] 44.05, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 322"
"[15:59:38] 44.16, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 322"
"[15:59:38] 44.28, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 322"
"[15:59:39] 44.90, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 323"
"[15:59:39] 45.01, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 320"
"[15:59:39] 45.12, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 319"
"[15:59:39] 45.23, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 318"
"[15:59:39] 45.34, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 316"
"[15:59:39] 45.46, Force(N): 25.708, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 313"
"[15:59:40] 45.67, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:40] 45.98, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 311"
"[15:59:40] 46.09, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:40] 46.21, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:40] 46.32, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 311"
"[15:59:40] 46.53, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 311"
"[15:59:41] 46.95, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:41] 47.26, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:41] 47.38, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:41] 47.49, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:41] 47.60, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 310"
"[15:59:42] 47.92, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
"[15:59:42] 48.03, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 309"
"[15:59:42] 48.14, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 309"
"[15:59:42] 48.25, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 310"
"[15:59:42] 48.36, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 309"
