timestamped_line
"[16:02:30] Ready. Type 's' to start logging, 'e' to stop."
[16:02:30] Sensor Info:
[16:02:30] Sensor ID: 50
[16:02:30] Sensor Name: FORCE PLATE 850
[16:02:30] Units: N
[16:02:30] ▶️ START LOGGING
"[16:02:30] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:02:42] 16.46, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 612"
"[16:02:43] 16.88, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 606"
"[16:02:43] 17.40, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 606"
"[16:02:43] 17.51, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 606"
"[16:02:43] 17.62, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 604"
"[16:02:43] 17.73, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 601"
"[16:02:44] 17.95, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 602"
"[16:02:44] 18.06, Force(N): 29.751, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 600"
"[16:02:44] 18.17, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 602"
"[16:02:44] 18.28, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 601"
"[16:02:44] 18.50, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 596"
"[16:02:44] 18.61, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1021, FSR2: 1021, FSR3: 591"
"[16:02:44] 18.72, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 586"
"[16:02:45] 19.04, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 564"
"[16:02:45] 19.25, Force(N): 28.740, ΔF(N): -3.032, FSR1: 1021, FSR2: 1021, FSR3: 588"
"[16:02:45] 19.36, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 580"
"[16:02:45] 19.68, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 574"
"[16:02:46] 19.79, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 562"
"[16:02:46] 19.90, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 562"
"[16:02:46] 20.11, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 545"
"[16:02:47] 20.83, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 536"
"[16:02:47] 20.95, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 521"
"[16:02:47] 21.06, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 517"
"[16:02:47] 21.17, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 517"
"[16:02:47] 21.28, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 511"
"[16:02:47] 21.39, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 512"
"[16:02:47] 21.51, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 504"
"[16:02:48] 22.13, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 491"
"[16:02:48] 22.24, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 489"
"[16:02:48] 22.65, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 488"
"[16:02:49] 22.77, Force(N): 31.772, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 489"
"[16:02:49] 22.88, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 487"
"[16:02:49] 22.99, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 484"
"[16:02:49] 23.71, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 484"
"[16:02:50] 23.82, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 483"
"[16:02:50] 23.94, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 483"
"[16:02:50] 24.05, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 481"
"[16:02:50] 24.26, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1021, FSR2: 1022, FSR3: 481"
"[16:02:50] 24.37, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 479"
"[16:02:50] 24.49, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 480"
"[16:02:50] 24.60, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 480"
"[16:02:51] 24.91, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 476"
"[16:02:51] 25.23, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 468"
"[16:02:51] 25.34, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 464"
"[16:02:51] 25.45, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 469"
"[16:02:51] 25.56, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 470"
"[16:02:51] 25.68, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 463"
"[16:02:52] 25.89, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 469"
"[16:02:52] 26.51, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 455"
"[16:02:52] 26.62, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 455"
"[16:02:53] 26.83, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 457"
"[16:02:53] 26.95, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 457"
"[16:02:53] 27.36, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 459"
"[16:02:54] 27.88, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 453"
"[16:02:54] 28.09, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 452"
"[16:02:54] 28.31, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 450"
"[16:02:54] 28.42, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 453"
"[16:02:54] 28.63, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 455"
"[16:02:55] 28.85, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 452"
"[16:02:55] 28.96, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 444"
"[16:02:55] 29.17, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 440"
"[16:02:55] 29.28, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 442"
"[16:02:55] 29.50, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 444"
"[16:02:55] 29.71, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 441"
"[16:02:56] 29.92, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 435"
"[16:02:56] 30.04, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 431"
"[16:02:56] 30.45, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 425"
"[16:02:56] 30.67, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 424"
"[16:02:57] 30.78, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 424"
"[16:02:57] 30.89, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 424"
"[16:02:57] 31.00, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 423"
"[16:02:57] 31.22, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 421"
"[16:02:57] 31.33, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 422"
"[16:02:58] 31.85, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 406"
"[16:02:58] 31.96, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 409"
"[16:02:58] 32.07, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 414"
"[16:02:58] 32.59, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 411"
"[16:02:58] 32.70, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 412"
"[16:02:59] 33.12, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 410"
"[16:02:59] 33.23, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 409"
"[16:02:59] 33.34, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 411"
"[16:02:59] 33.45, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 408"
"[16:02:59] 33.67, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 413"
"[16:03:00] 34.59, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 410"
"[16:03:00] 34.70, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 410"
"[16:03:01] 34.81, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 411"
"[16:03:01] 34.93, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 418"
"[16:03:01] 35.04, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 444"
"[16:03:01] 35.15, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 457"
"[16:03:01] 35.27, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 459"
"[16:03:01] 35.58, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 443"
"[16:03:01] 35.69, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 459"
"[16:03:02] 36.01, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 501"
"[16:03:02] 36.32, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 537"
"[16:03:02] 36.54, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 557"
"[16:03:02] 36.65, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 574"
"[16:03:03] 36.76, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 607"
"[16:03:03] 36.88, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 602"
"[16:03:03] 36.99, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 598"
"[16:03:03] 37.10, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 585"
"[16:03:03] 37.21, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 586"
"[16:03:03] 37.33, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 594"
"[16:03:03] 37.44, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 620"
"[16:03:03] 37.65, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 628"
"[16:03:04] 37.76, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 632"
"[16:03:04] 37.88, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 637"
"[16:03:04] 37.99, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 637"
"[16:03:04] 38.20, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 649"
"[16:03:04] 38.42, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 657"
"[16:03:04] 38.53, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 670"
"[16:03:04] 38.64, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 676"
"[16:03:05] 38.75, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 676"
"[16:03:05] 39.07, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 724"
"[16:03:05] 39.18, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 723"
"[16:03:05] 39.29, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 725"
"[16:03:05] 39.40, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 725"
"[16:03:05] 39.52, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 724"
"[16:03:05] 39.63, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 725"
"[16:03:06] 39.74, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 725"
"[16:03:06] 39.86, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 727"
"[16:03:06] 39.97, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 732"
"[16:03:06] 40.08, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 736"
"[16:03:06] 40.19, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 735"
"[16:03:06] 40.41, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 735"
"[16:03:07] 41.23, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 852"
"[16:03:07] 41.34, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 871"
"[16:03:07] 41.45, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 873"
"[16:03:07] 41.56, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 872"
"[16:03:07] 41.68, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 877"
"[16:03:08] 42.29, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 896"
"[16:03:08] 42.41, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 899"
"[16:03:08] 42.62, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 899"
"[16:03:09] 42.84, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 982"
"[16:03:09] 42.95, Force(N): 22.676, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 982"
"[16:03:09] 43.06, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 983"
"[16:03:09] 43.38, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 982"
"[16:03:09] 43.49, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 983"
"[16:03:09] 43.60, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 983"
"[16:03:09] 43.71, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 982"
"[16:03:10] 43.83, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 982"
"[16:03:10] 43.94, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 984"
"[16:03:10] 44.05, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 984"
"[16:03:10] 44.26, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 985"
"[16:03:10] 44.38, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 984"
"[16:03:11] 44.89, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 984"
"[16:03:11] 45.01, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 984"
"[16:03:11] 45.12, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 984"
"[16:03:11] 45.33, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 984"
"[16:03:11] 45.54, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 983"
"[16:03:12] 45.86, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 983"
"[16:03:12] 46.07, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 984"
"[16:03:12] 46.19, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1005"
"[16:03:12] 46.40, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 998"
"[16:03:12] 46.51, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1012"
"[16:03:13] 47.34, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:13] 47.45, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:13] 47.56, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:13] 47.68, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:14] 47.79, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:03:14] 47.90, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:14] 48.02, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:14] 48.43, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:14] 48.65, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:15] 48.96, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:15] 49.08, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:03:15] 49.70, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:03:16] 50.01, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:03:16] 50.23, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:16] 50.34, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:03:16] 50.55, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:16] 50.67, Force(N): 19.644, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:03:17] 50.78, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:03:17] 50.89, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:03:17] 51.11, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:03:17] 51.22, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
