timestamped_line
"[16:14:57] Ready. Type 's' to start logging, 'e' to stop."
[16:14:57] Sensor Info:
[16:14:57] Sensor ID: 50
[16:14:57] Sensor Name: FORCE PLATE 850
[16:14:57] Units: N
[16:14:57] ▶️ START LOGGING
"[16:14:57] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:15:09] 15.98, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 755"
"[16:15:09] 16.09, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 755"
"[16:15:09] 16.20, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 752"
"[16:15:09] 16.32, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 753"
"[16:15:09] 16.43, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 752"
"[16:15:10] 16.54, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1021, FSR2: 1022, FSR3: 747"
"[16:15:10] 16.76, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1021, FSR2: 1021, FSR3: 746"
"[16:15:10] 16.87, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 742"
"[16:15:10] 17.08, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 736"
"[16:15:10] 17.20, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 730"
"[16:15:11] 17.81, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 723"
"[16:15:11] 18.23, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 719"
"[16:15:11] 18.34, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1021, FSR2: 1022, FSR3: 705"
"[16:15:11] 18.45, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 701"
"[16:15:12] 18.56, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 691"
"[16:15:12] 18.68, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 688"
"[16:15:12] 18.89, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 676"
"[16:15:12] 19.00, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 677"
"[16:15:12] 19.11, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 675"
"[16:15:13] 19.53, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 673"
"[16:15:13] 19.64, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 670"
"[16:15:13] 19.86, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1021, FSR2: 1021, FSR3: 664"
"[16:15:13] 20.07, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 661"
"[16:15:13] 20.28, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 656"
"[16:15:13] 20.40, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 657"
"[16:15:14] 20.51, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 657"
"[16:15:14] 20.62, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 652"
"[16:15:14] 20.73, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1021, FSR2: 1022, FSR3: 650"
"[16:15:14] 21.05, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 634"
"[16:15:14] 21.36, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 632"
"[16:15:14] 21.48, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 632"
"[16:15:15] 21.59, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 632"
"[16:15:15] 21.80, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 634"
"[16:15:15] 22.12, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 630"
"[16:15:15] 22.23, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 630"
"[16:15:16] 22.75, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 629"
"[16:15:16] 22.96, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 628"
"[16:15:16] 23.07, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1021, FSR2: 1021, FSR3: 628"
"[16:15:16] 23.28, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 628"
"[16:15:16] 23.40, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 625"
"[16:15:17] 23.51, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 624"
"[16:15:17] 23.62, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 624"
"[16:15:17] 23.73, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 623"
"[16:15:17] 24.05, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 618"
"[16:15:17] 24.16, Force(N): 34.805, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 619"
"[16:15:17] 24.27, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1022, FSR2: 1021, FSR3: 619"
"[16:15:17] 24.38, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 618"
"[16:15:18] 24.90, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 615"
"[16:15:18] 25.42, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 613"
"[16:15:19] 25.53, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 611"
"[16:15:19] 25.95, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 607"
"[16:15:19] 26.16, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 599"
"[16:15:19] 26.27, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 593"
"[16:15:19] 26.49, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 593"
"[16:15:20] 26.60, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 590"
"[16:15:20] 27.02, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 587"
"[16:15:20] 27.13, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 589"
"[16:15:20] 27.44, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 585"
"[16:15:21] 27.66, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 580"
"[16:15:21] 27.77, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 581"
"[16:15:21] 28.08, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 579"
"[16:15:21] 28.19, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 580"
"[16:15:22] 28.92, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 574"
"[16:15:22] 29.03, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 577"
"[16:15:22] 29.24, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 575"
"[16:15:23] 29.55, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 570"
"[16:15:23] 29.77, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 569"
"[16:15:23] 29.88, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 568"
"[16:15:23] 30.00, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 569"
"[16:15:23] 30.21, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 566"
"[16:15:23] 30.32, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 566"
"[16:15:23] 30.43, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1022, FSR2: 1022, FSR3: 562"
"[16:15:24] 30.64, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 554"
"[16:15:24] 30.76, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 549"
"[16:15:24] 30.97, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 553"
"[16:15:24] 31.08, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1021, FSR2: 1021, FSR3: 568"
"[16:15:24] 31.20, Force(N): 35.815, ΔF(N): -3.032, FSR1: 1021, FSR2: 1022, FSR3: 599"
"[16:15:24] 31.31, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 613"
"[16:15:25] 31.62, Force(N): 32.783, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 646"
"[16:15:25] 31.74, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 646"
"[16:15:25] 31.85, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 655"
"[16:15:25] 31.96, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 640"
"[16:15:25] 32.07, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 631"
"[16:15:25] 32.19, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 630"
"[16:15:25] 32.30, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 634"
"[16:15:25] 32.41, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 647"
"[16:15:26] 32.52, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 648"
"[16:15:26] 32.74, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 657"
"[16:15:26] 32.85, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 666"
"[16:15:26] 33.17, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 679"
"[16:15:26] 33.28, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 697"
"[16:15:26] 33.39, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 699"
"[16:15:27] 33.60, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 699"
"[16:15:27] 33.82, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 710"
"[16:15:27] 33.93, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 720"
"[16:15:27] 34.04, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 723"
"[16:15:27] 34.26, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 741"
"[16:15:28] 34.57, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1021, FSR3: 740"
"[16:15:28] 34.79, Force(N): 28.740, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 740"
"[16:15:28] 35.10, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 748"
"[16:15:28] 35.42, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 746"
"[16:15:29] 35.73, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 747"
"[16:15:29] 35.84, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 751"
"[16:15:29] 35.96, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 758"
"[16:15:29] 36.07, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1021, FSR2: 1023, FSR3: 763"
"[16:15:29] 36.18, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 764"
"[16:15:29] 36.29, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1021, FSR3: 763"
"[16:15:30] 36.61, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 779"
"[16:15:30] 36.72, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 794"
"[16:15:30] 36.83, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 795"
"[16:15:30] 37.05, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 799"
"[16:15:30] 37.16, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 801"
"[16:15:30] 37.47, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 805"
"[16:15:31] 37.79, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 813"
"[16:15:31] 37.90, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 816"
"[16:15:31] 38.01, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 818"
"[16:15:31] 38.13, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1021, FSR2: 1021, FSR3: 821"
"[16:15:31] 38.24, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 823"
"[16:15:32] 38.55, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 836"
"[16:15:32] 38.67, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 840"
"[16:15:32] 38.88, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 851"
"[16:15:32] 39.29, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 865"
"[16:15:32] 39.41, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 878"
"[16:15:33] 39.52, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 894"
"[16:15:33] 39.63, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 894"
"[16:15:33] 39.74, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 898"
"[16:15:33] 40.06, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 917"
"[16:15:33] 40.17, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 918"
"[16:15:33] 40.28, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 917"
"[16:15:33] 40.40, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 914"
"[16:15:34] 40.51, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1021, FSR2: 1021, FSR3: 912"
"[16:15:34] 40.82, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 924"
"[16:15:34] 40.94, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 919"
"[16:15:34] 41.45, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 931"
"[16:15:35] 41.67, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 939"
"[16:15:35] 41.78, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 945"
"[16:15:35] 42.10, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 944"
"[16:15:35] 42.41, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 958"
"[16:15:36] 42.63, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 945"
"[16:15:36] 42.74, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1021, FSR3: 954"
"[16:15:36] 43.25, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 948"
"[16:15:36] 43.37, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 949"
"[16:15:37] 43.68, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 944"
"[16:15:37] 44.00, Force(N): 17.622, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 944"
"[16:15:37] 44.21, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 943"
"[16:15:38] 44.52, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 951"
"[16:15:38] 44.74, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 949"
"[16:15:38] 44.95, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 954"
"[16:15:38] 45.27, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1021, FSR2: 1021, FSR3: 961"
"[16:15:38] 45.38, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 968"
"[16:15:39] 45.90, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 974"
"[16:15:39] 46.01, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 993"
"[16:15:39] 46.12, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1000"
"[16:15:39] 46.34, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:39] 46.45, Force(N): 15.601, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:15:40] 46.56, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1022, FSR2: 1021, FSR3: 1022"
"[16:15:40] 46.68, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:15:40] 46.89, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1021, FSR3: 1021"
"[16:15:40] 47.00, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1021"
"[16:15:40] 47.22, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1021, FSR2: 1021, FSR3: 1022"
"[16:15:40] 47.33, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 1021"
"[16:15:41] 47.65, Force(N): 16.611, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 1021"
"[16:15:41] 47.86, Force(N): 15.601, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 1022"
