timestamped_line
"[14:52:41] Ready. Type 's' to start logging, 'e' to stop."
[14:52:41] Sensor Info:
[14:52:41] Sensor ID: 50
[14:52:41] Sensor Name: FORCE PLATE 850
[14:52:41] Units: N
[14:52:41] ▶️ START LOGGING
"[14:52:41] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[14:52:46] 8.58, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:46] 8.69, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:46] 8.91, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:46] 9.12, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:46] 9.24, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:46] 9.35, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:46] 9.46, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:47] 9.57, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:47] 9.69, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:47] 9.80, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:47] 10.21, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:48] 10.53, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:48] 10.64, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[14:52:48] 10.76, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:48] 10.87, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:48] 11.08, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 11.81, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 11.92, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 12.03, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 12.15, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 12.26, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:49] 12.37, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:50] 12.48, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:50] 12.60, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:50] 12.71, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[14:52:50] 13.23, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[14:52:50] 13.34, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
