timestamped_line
"[16:04:20] Ready. Type 's' to start logging, 'e' to stop."
[16:04:20] Sensor Info:
[16:04:20] Sensor ID: 50
[16:04:20] Sensor Name: FORCE PLATE 850
[16:04:20] Units: N
[16:04:20] ▶️ START LOGGING
"[16:04:20] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:04:28] 12.42, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 376"
"[16:04:29] 13.14, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 374"
"[16:04:29] 13.25, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 373"
"[16:04:29] 13.36, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 373"
"[16:04:29] 13.48, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 374"
"[16:04:29] 13.59, Force(N): 25.708, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 373"
"[16:04:30] 13.70, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 374"
"[16:04:30] 14.22, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:30] 14.43, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:30] 14.54, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:31] 14.65, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:31] 15.57, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 367"
"[16:04:32] 15.68, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 368"
"[16:04:32] 16.00, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 367"
"[16:04:32] 16.31, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 3"
"[16:04:32] 16.42, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 256"
"[16:04:32] 16.53, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 3"
"[16:04:33] 16.85, Force(N): 27.729, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 8"
"[16:04:33] 16.96, Force(N): 29.751, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 285"
"[16:04:33] 17.27, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:33] 17.38, Force(N): 30.762, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:33] 17.49, Force(N): 32.783, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:34] 17.70, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:34] 17.81, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:34] 18.23, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:34] 18.34, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:34] 18.55, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:35] 18.76, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:35] 18.87, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:35] 18.98, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:35] 19.50, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:35] 19.61, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:36] 19.82, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 253"
"[16:04:36] 20.03, Force(N): 29.751, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1"
"[16:04:36] 20.14, Force(N): 31.772, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 234"
"[16:04:36] 20.46, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:36] 20.57, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:37] 20.88, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:37] 21.09, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:37] 21.20, Force(N): 36.826, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:37] 21.31, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:37] 21.42, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:37] 21.53, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:38] 21.95, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:39] 22.66, Force(N): 35.815, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:39] 23.08, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:39] 23.19, Force(N): 37.837, ΔF(N): 3.032, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:39] 23.30, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:40] 23.81, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:40] 23.92, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:41] 24.74, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:41] 24.85, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:41] 24.96, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:41] 25.17, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:41] 25.29, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:41] 25.60, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:42] 25.81, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:42] 26.02, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:42] 26.23, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:42] 26.34, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:42] 26.45, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:43] 26.97, Force(N): 36.826, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:43] 27.08, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:43] 27.19, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:43] 27.50, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:44] 27.92, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 0"
"[16:04:44] 28.03, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:44] 28.14, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:44] 28.45, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:44] 28.56, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:45] 28.67, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:45] 28.78, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:45] 28.89, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:45] 29.61, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 0"
"[16:04:46] 30.22, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:46] 30.43, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 0"
"[16:04:47] 30.95, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:47] 31.06, Force(N): 38.848, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:47] 31.17, Force(N): 33.794, ΔF(N): -5.054, FSR1: 1023, FSR2: 1023, FSR3: 0"
"[16:04:47] 31.28, Force(N): 27.729, ΔF(N): -6.064, FSR1: 1023, FSR2: 1022, FSR3: 363"
"[16:04:47] 31.39, Force(N): 22.676, ΔF(N): -5.054, FSR1: 1023, FSR2: 1023, FSR3: 448"
"[16:04:47] 31.51, Force(N): 19.644, ΔF(N): -3.032, FSR1: 1022, FSR2: 1023, FSR3: 904"
"[16:04:48] 31.62, Force(N): 18.633, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:48] 31.73, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:48] 32.05, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:48] 32.16, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:49] 33.09, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:49] 33.30, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:49] 33.52, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:50] 33.63, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:04:50] 33.84, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:04:50] 33.96, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1021, FSR3: 1021"
"[16:04:50] 34.58, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1021"
"[16:04:51] 34.69, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:04:51] 35.41, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 835"
"[16:04:51] 35.52, Force(N): 18.633, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 490"
"[16:04:52] 35.64, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 322"
"[16:04:52] 35.75, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 284"
"[16:04:52] 35.86, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 269"
"[16:04:52] 36.18, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 423"
"[16:04:53] 36.79, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:53] 36.91, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 934"
"[16:04:53] 37.02, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 606"
"[16:04:53] 37.34, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:04:53] 37.45, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:53] 37.56, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:54] 37.68, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:04:54] 38.40, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:04:54] 38.51, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:55] 38.62, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1021"
"[16:04:55] 38.74, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:55] 38.85, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1018"
"[16:04:55] 38.96, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:55] 39.18, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:55] 39.29, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:55] 39.51, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:56] 39.62, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:56] 39.93, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1010"
"[16:04:56] 40.05, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:04:57] 40.77, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:57] 40.88, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:57] 41.00, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:57] 41.11, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:04:57] 41.22, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:57] 41.34, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:57] 41.45, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1021"
"[16:04:58] 41.66, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:04:58] 41.78, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:58] 42.09, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:04:58] 42.21, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:04:58] 42.32, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:04:58] 42.43, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:59] 42.75, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:04:59] 42.86, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:04:59] 43.08, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:04:59] 43.19, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:04:59] 43.30, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:05:00] 43.72, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:00] 43.93, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:00] 44.15, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:05:00] 44.26, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:05:00] 44.38, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:00] 44.59, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:05:01] 44.70, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:01] 44.92, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:01] 45.34, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:01] 45.45, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:05:01] 45.56, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:02] 45.68, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:02] 45.89, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:05:02] 46.00, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:05:02] 46.12, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:02] 46.33, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:05:02] 46.45, Force(N): 18.633, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:05:02] 46.56, Force(N): 16.611, ΔF(N): -2.021, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:05:03] 46.67, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:03] 47.60, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1023"
"[16:05:04] 47.71, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:05:04] 48.43, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[16:05:04] 48.54, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:05:05] 48.76, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1023"
"[16:05:05] 48.87, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:05:05] 49.19, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:05:05] 49.30, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:06] 49.72, Force(N): 16.611, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 1022"
"[16:05:06] 49.83, Force(N): 17.622, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:06] 49.94, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:05:06] 50.06, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:05:06] 50.27, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:05:06] 50.38, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:05:06] 50.50, Force(N): 18.633, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[16:05:07] 50.81, Force(N): 17.622, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
