timestamped_line
"[16:07:55] Ready. Type 's' to start logging, 'e' to stop."
[16:07:55] Sensor Info:
[16:07:55] Sensor ID: 50
[16:07:55] Sensor Name: FORCE PLATE 850
[16:07:55] Units: N
[16:07:56] ▶️ START LOGGING
"[16:07:56] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:08:21] 29.72, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 300, FSR3: 1022"
"[16:08:21] 29.84, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 299, FSR3: 1022"
"[16:08:22] 30.15, Force(N): 42.891, ΔF(N): 2.021, FSR1: 1022, FSR2: 296, FSR3: 1023"
"[16:08:22] 30.26, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 295, FSR3: 1023"
"[16:08:22] 30.48, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 291, FSR3: 1022"
"[16:08:22] 30.59, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 285, FSR3: 1022"
"[16:08:22] 30.80, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 286, FSR3: 1022"
"[16:08:22] 31.01, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 281, FSR3: 1022"
"[16:08:23] 31.23, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 282, FSR3: 1022"
"[16:08:23] 31.54, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1022, FSR2: 276, FSR3: 1022"
"[16:08:23] 31.76, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 274, FSR3: 1022"
"[16:08:23] 31.97, Force(N): 43.901, ΔF(N): 1.011, FSR1: 1023, FSR2: 273, FSR3: 1023"
"[16:08:24] 32.08, Force(N): 42.891, ΔF(N): -1.011, FSR1: 1022, FSR2: 274, FSR3: 1022"
"[16:08:24] 32.20, Force(N): 39.858, ΔF(N): -3.032, FSR1: 1023, FSR2: 315, FSR3: 1023"
"[16:08:24] 32.31, Force(N): 31.772, ΔF(N): -8.086, FSR1: 1022, FSR2: 401, FSR3: 1022"
"[16:08:24] 32.42, Force(N): 28.740, ΔF(N): -3.032, FSR1: 1022, FSR2: 479, FSR3: 1022"
"[16:08:24] 32.53, Force(N): 25.708, ΔF(N): -3.032, FSR1: 1021, FSR2: 509, FSR3: 1023"
"[16:08:24] 32.65, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 519, FSR3: 1023"
"[16:08:24] 32.86, Force(N): 22.676, ΔF(N): -2.021, FSR1: 1023, FSR2: 578, FSR3: 1022"
"[16:08:25] 33.08, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 615, FSR3: 1023"
"[16:08:25] 33.19, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 618, FSR3: 1023"
"[16:08:25] 33.40, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 640, FSR3: 1022"
"[16:08:25] 33.92, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 650, FSR3: 1022"
"[16:08:26] 34.34, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 644, FSR3: 1022"
"[16:08:26] 34.45, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 642, FSR3: 1022"
"[16:08:26] 34.56, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 630, FSR3: 1023"
"[16:08:26] 34.67, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1022, FSR2: 621, FSR3: 1022"
"[16:08:26] 34.88, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1022, FSR2: 604, FSR3: 1022"
"[16:08:26] 35.00, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 590, FSR3: 1023"
"[16:08:27] 35.21, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 559, FSR3: 1023"
"[16:08:27] 35.42, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 538, FSR3: 1022"
"[16:08:27] 35.54, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 528, FSR3: 1023"
"[16:08:27] 35.65, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 520, FSR3: 1022"
"[16:08:27] 35.76, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1022, FSR2: 500, FSR3: 1022"
"[16:08:27] 35.87, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 484, FSR3: 1023"
"[16:08:27] 35.98, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 460, FSR3: 1023"
"[16:08:28] 36.09, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 433, FSR3: 1022"
"[16:08:28] 36.21, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 401, FSR3: 1023"
"[16:08:28] 36.32, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 378, FSR3: 1022"
"[16:08:28] 36.43, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1022, FSR2: 374, FSR3: 1022"
"[16:08:28] 36.54, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 364, FSR3: 1022"
"[16:08:28] 36.76, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 336, FSR3: 1022"
"[16:08:28] 36.87, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1022, FSR2: 330, FSR3: 1023"
"[16:08:28] 36.98, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1022, FSR2: 321, FSR3: 1023"
"[16:08:29] 37.09, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 316, FSR3: 1022"
"[16:08:29] 37.20, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1022, FSR2: 313, FSR3: 1022"
"[16:08:29] 37.31, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 306, FSR3: 1023"
"[16:08:29] 37.43, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 300, FSR3: 1022"
"[16:08:29] 37.54, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 299, FSR3: 1022"
"[16:08:29] 37.65, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 299, FSR3: 1022"
"[16:08:29] 37.76, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 298, FSR3: 1022"
"[16:08:29] 37.88, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 297, FSR3: 1022"
"[16:08:30] 38.19, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1022, FSR2: 294, FSR3: 1022"
"[16:08:30] 38.40, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1022, FSR2: 295, FSR3: 1023"
"[16:08:30] 38.52, Force(N): 38.848, ΔF(N): -3.032, FSR1: 1022, FSR2: 318, FSR3: 1022"
"[16:08:30] 38.63, Force(N): 32.783, ΔF(N): -6.064, FSR1: 1022, FSR2: 366, FSR3: 1023"
"[16:08:30] 38.74, Force(N): 29.751, ΔF(N): -3.032, FSR1: 1022, FSR2: 417, FSR3: 1023"
"[16:08:30] 38.96, Force(N): 27.729, ΔF(N): -2.021, FSR1: 1022, FSR2: 477, FSR3: 1023"
"[16:08:31] 39.07, Force(N): 25.708, ΔF(N): -2.021, FSR1: 1022, FSR2: 499, FSR3: 1022"
"[16:08:31] 39.18, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 520, FSR3: 1023"
"[16:08:31] 39.40, Force(N): 23.687, ΔF(N): -1.011, FSR1: 1022, FSR2: 539, FSR3: 1023"
"[16:08:31] 39.51, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 576, FSR3: 1023"
"[16:08:31] 39.62, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1022, FSR2: 576, FSR3: 1022"
"[16:08:31] 39.74, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 585, FSR3: 1023"
"[16:08:31] 39.85, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 583, FSR3: 1022"
"[16:08:32] 40.06, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1022, FSR2: 582, FSR3: 1023"
"[16:08:32] 40.17, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1022, FSR2: 581, FSR3: 1023"
"[16:08:32] 40.29, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 580, FSR3: 1023"
"[16:08:32] 40.60, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 557, FSR3: 1022"
"[16:08:32] 40.81, Force(N): 25.708, ΔF(N): 3.032, FSR1: 1022, FSR2: 506, FSR3: 1023"
"[16:08:32] 40.93, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 476, FSR3: 1023"
"[16:08:32] 41.04, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 452, FSR3: 1022"
"[16:08:33] 41.15, Force(N): 30.762, ΔF(N): 2.021, FSR1: 1022, FSR2: 403, FSR3: 1022"
"[16:08:33] 41.26, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 365, FSR3: 1023"
"[16:08:33] 41.37, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1022, FSR2: 351, FSR3: 1022"
"[16:08:33] 41.49, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 329, FSR3: 1023"
"[16:08:33] 41.60, Force(N): 37.837, ΔF(N): 2.021, FSR1: 1022, FSR2: 317, FSR3: 1023"
"[16:08:33] 41.71, Force(N): 39.858, ΔF(N): 2.021, FSR1: 1023, FSR2: 306, FSR3: 1022"
"[16:08:33] 41.92, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1022, FSR2: 297, FSR3: 1023"
"[16:08:34] 42.24, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 288, FSR3: 1022"
"[16:08:34] 42.45, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 288, FSR3: 1022"
"[16:08:34] 42.77, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 287, FSR3: 1022"
"[16:08:34] 42.88, Force(N): 42.891, ΔF(N): 2.021, FSR1: 1023, FSR2: 286, FSR3: 1022"
