timestamped_line
"[15:53:38] Ready. Type 's' to start logging, 'e' to stop."
[15:53:38] Sensor Info:
[15:53:38] Sensor ID: 50
[15:53:38] Sensor Name: FORCE PLATE 850
[15:53:38] Units: N
[15:53:38] ▶️ START LOGGING
"[15:53:38] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[15:53:43] 9.52, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 746"
"[15:53:43] 9.63, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 745"
"[15:53:43] 9.75, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 737"
"[15:53:44] 10.06, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 728"
"[15:53:44] 10.37, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 721"
"[15:53:44] 10.69, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 714"
"[15:53:45] 10.90, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 714"
"[15:53:45] 11.01, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 714"
"[15:53:45] 11.23, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 712"
"[15:53:45] 11.54, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 710"
"[15:53:45] 11.65, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 713"
"[15:53:45] 11.77, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 709"
"[15:53:46] 11.88, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 712"
"[15:53:46] 11.99, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 710"
"[15:53:46] 12.10, Force(N): 33.794, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 711"
"[15:53:46] 12.32, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 710"
"[15:53:46] 12.43, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 707"
"[15:53:46] 12.64, Force(N): 33.794, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 708"
"[15:53:46] 12.75, Force(N): 35.815, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 705"
"[15:53:47] 12.87, Force(N): 34.805, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 705"
"[15:53:47] 13.08, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 707"
"[15:53:47] 13.19, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 705"
"[15:53:47] 13.71, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 701"
"[15:53:48] 14.13, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 699"
"[15:53:48] 14.24, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[15:53:48] 14.35, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 698"
"[15:53:48] 14.56, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 697"
"[15:53:48] 14.67, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 696"
"[15:53:49] 14.79, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 697"
"[15:53:49] 14.90, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[15:53:49] 15.01, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[15:53:49] 15.13, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 697"
"[15:53:49] 15.24, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 697"
"[15:53:49] 15.75, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 695"
"[15:53:50] 15.97, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 693"
"[15:53:50] 16.18, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 691"
"[15:53:50] 16.39, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 697"
"[15:53:50] 16.51, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1022, FSR3: 695"
"[15:53:50] 16.72, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 692"
"[15:53:51] 17.03, Force(N): 41.880, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 689"
"[15:53:51] 17.15, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 690"
"[15:53:51] 17.36, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1020, FSR2: 1022, FSR3: 690"
"[15:53:51] 17.47, Force(N): 35.815, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 699"
"[15:53:51] 17.59, Force(N): 32.783, ΔF(N): -3.032, FSR1: 1020, FSR2: 1023, FSR3: 711"
"[15:53:51] 17.70, Force(N): 28.740, ΔF(N): -4.043, FSR1: 1023, FSR2: 1023, FSR3: 729"
"[15:53:52] 17.81, Force(N): 26.719, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 744"
"[15:53:52] 17.93, Force(N): 24.697, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 755"
"[15:53:52] 18.04, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 764"
"[15:53:52] 18.15, Force(N): 23.687, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 776"
"[15:53:52] 18.26, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 781"
"[15:53:52] 18.38, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 779"
"[15:53:52] 18.49, Force(N): 22.676, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 788"
"[15:53:52] 18.60, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 810"
"[15:53:53] 18.92, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 819"
"[15:53:53] 19.03, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 826"
"[15:53:53] 19.14, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 816"
"[15:53:53] 19.35, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 828"
"[15:53:53] 19.47, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 831"
"[15:53:54] 19.88, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 829"
"[15:53:54] 20.00, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 825"
"[15:53:55] 21.32, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 826"
"[15:53:55] 21.43, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 825"
"[15:53:55] 21.65, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 821"
"[15:53:56] 22.06, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 821"
"[15:53:56] 22.18, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 823"
"[15:53:56] 22.69, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 825"
"[15:53:57] 22.81, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 845"
"[15:53:57] 23.12, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 865"
"[15:53:57] 23.74, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 922"
"[15:53:58] 24.05, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1021"
"[15:53:58] 24.17, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[15:53:59] 24.89, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:53:59] 25.00, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:53:59] 25.32, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:53:59] 25.43, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[15:53:59] 25.54, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:53:59] 25.66, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1021"
"[15:54:00] 26.08, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1021, FSR2: 1022, FSR3: 801"
"[15:54:00] 26.19, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 798"
"[15:54:00] 26.30, Force(N): 23.687, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 785"
"[15:54:00] 26.41, Force(N): 25.708, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 771"
"[15:54:00] 26.52, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 758"
"[15:54:00] 26.74, Force(N): 28.740, ΔF(N): 2.021, FSR1: 1023, FSR2: 1022, FSR3: 740"
"[15:54:01] 26.95, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 732"
"[15:54:01] 27.06, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 731"
"[15:54:01] 27.27, Force(N): 29.751, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 726"
"[15:54:01] 27.39, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 725"
"[15:54:01] 27.70, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1019, FSR2: 1023, FSR3: 719"
"[15:54:02] 28.12, Force(N): 32.783, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 716"
"[15:54:02] 28.23, Force(N): 31.772, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 715"
"[15:54:02] 28.34, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 717"
"[15:54:02] 28.65, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1021, FSR2: 1023, FSR3: 713"
"[15:54:03] 28.77, Force(N): 33.794, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 713"
"[15:54:03] 29.28, Force(N): 34.805, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 712"
"[15:54:03] 29.40, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 710"
"[15:54:04] 29.81, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 706"
"[15:54:04] 30.02, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 707"
"[15:54:04] 30.14, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 704"
"[15:54:04] 30.25, Force(N): 37.837, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 699"
"[15:54:04] 30.36, Force(N): 38.848, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 698"
"[15:54:04] 30.47, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 695"
"[15:54:05] 30.79, Force(N): 38.848, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 689"
"[15:54:05] 30.90, Force(N): 40.869, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 688"
"[15:54:05] 31.01, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 687"
"[15:54:05] 31.13, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 691"
"[15:54:05] 31.24, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 692"
"[15:54:05] 31.45, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 682"
"[15:54:05] 31.56, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 679"
"[15:54:06] 31.78, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 679"
"[15:54:06] 31.89, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 681"
"[15:54:06] 32.00, Force(N): 39.858, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 681"
"[15:54:06] 32.22, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 681"
"[15:54:06] 32.73, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 676"
"[15:54:07] 32.84, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 677"
"[15:54:07] 32.96, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 678"
"[15:54:07] 33.17, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 674"
"[15:54:07] 33.38, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 674"
"[15:54:07] 33.50, Force(N): 38.848, ΔF(N): -3.032, FSR1: 1023, FSR2: 1022, FSR3: 679"
"[15:54:07] 33.61, Force(N): 33.794, ΔF(N): -5.054, FSR1: 1023, FSR2: 1023, FSR3: 692"
"[15:54:07] 33.72, Force(N): 30.762, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 710"
"[15:54:08] 33.84, Force(N): 28.740, ΔF(N): -2.021, FSR1: 1023, FSR2: 1022, FSR3: 727"
"[15:54:08] 33.95, Force(N): 25.708, ΔF(N): -3.032, FSR1: 1022, FSR2: 1023, FSR3: 743"
"[15:54:08] 34.06, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 747"
"[15:54:08] 34.28, Force(N): 21.665, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 758"
"[15:54:08] 34.39, Force(N): 22.676, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 757"
"[15:54:08] 34.50, Force(N): 21.665, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 778"
"[15:54:08] 34.71, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 792"
"[15:54:09] 35.13, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 821"
"[15:54:09] 35.24, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 821"
"[15:54:09] 35.36, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 819"
"[15:54:09] 35.67, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 827"
"[15:54:10] 35.78, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 835"
"[15:54:10] 36.00, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 820"
"[15:54:10] 36.11, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 821"
"[15:54:10] 36.32, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1022, FSR3: 832"
"[15:54:10] 36.43, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 821"
"[15:54:10] 36.75, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 835"
"[15:54:11] 36.86, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 850"
"[15:54:11] 36.97, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 848"
"[15:54:11] 37.09, Force(N): 19.644, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 865"
"[15:54:11] 37.30, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[15:54:11] 37.61, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[15:54:11] 37.73, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[15:54:12] 37.94, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 1022"
"[15:54:12] 38.16, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:12] 38.37, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:54:12] 38.59, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[15:54:12] 38.70, Force(N): 18.633, ΔF(N): -3.032, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[15:54:13] 38.81, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 1022"
"[15:54:13] 39.03, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 964"
"[15:54:13] 39.14, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 969"
"[15:54:13] 39.25, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 963"
"[15:54:13] 39.36, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 924"
"[15:54:13] 39.48, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 885"
"[15:54:13] 39.59, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 849"
"[15:54:13] 39.70, Force(N): 21.665, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 809"
"[15:54:14] 40.22, Force(N): 23.687, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 762"
"[15:54:14] 40.63, Force(N): 24.697, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 742"
"[15:54:14] 40.75, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 738"
"[15:54:15] 40.86, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 729"
"[15:54:15] 41.07, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 716"
"[15:54:15] 41.18, Force(N): 28.740, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 710"
"[15:54:15] 41.50, Force(N): 29.751, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 685"
"[15:54:15] 41.61, Force(N): 30.762, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 679"
"[15:54:15] 41.72, Force(N): 31.772, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 678"
"[15:54:16] 41.93, Force(N): 33.794, ΔF(N): 2.021, FSR1: 1022, FSR2: 1023, FSR3: 668"
"[15:54:16] 42.04, Force(N): 32.783, ΔF(N): -1.011, FSR1: 1023, FSR2: 1022, FSR3: 659"
"[15:54:16] 42.16, Force(N): 34.805, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 650"
"[15:54:16] 42.57, Force(N): 35.815, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 625"
"[15:54:17] 42.89, Force(N): 36.826, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 616"
"[15:54:17] 43.00, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 613"
"[15:54:17] 43.11, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 609"
"[15:54:17] 43.22, Force(N): 37.837, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 607"
"[15:54:17] 43.34, Force(N): 36.826, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 607"
"[15:54:17] 43.45, Force(N): 38.848, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 605"
"[15:54:18] 44.07, Force(N): 39.858, ΔF(N): 1.011, FSR1: 1021, FSR2: 1023, FSR3: 576"
"[15:54:18] 44.18, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 572"
"[15:54:18] 44.29, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 567"
"[15:54:18] 44.40, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1022, FSR3: 564"
"[15:54:18] 44.52, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 560"
"[15:54:18] 44.63, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 556"
"[15:54:18] 44.74, Force(N): 39.858, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 556"
"[15:54:19] 44.95, Force(N): 40.869, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 555"
"[15:54:19] 45.37, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 549"
"[15:54:19] 45.58, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 545"
"[15:54:20] 46.00, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 534"
"[15:54:20] 46.11, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 531"
"[15:54:20] 46.43, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 523"
"[15:54:20] 46.74, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 519"
"[15:54:21] 46.85, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 517"
"[15:54:21] 47.07, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1021, FSR2: 1022, FSR3: 516"
"[15:54:21] 47.18, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 516"
"[15:54:21] 47.29, Force(N): 40.869, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 514"
"[15:54:21] 47.40, Force(N): 41.880, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 512"
"[15:54:21] 47.72, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 507"
"[15:54:22] 47.83, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 507"
"[15:54:22] 48.15, Force(N): 42.891, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 505"
"[15:54:22] 48.36, Force(N): 41.880, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 503"
"[15:54:22] 48.57, Force(N): 34.805, ΔF(N): -7.075, FSR1: 1023, FSR2: 1023, FSR3: 508"
