timestamped_line
"[16:29:47] Ready. Type 's' to start logging, 'e' to stop."
[16:29:47] Sensor Info:
[16:29:47] Sensor ID: 50
[16:29:47] Sensor Name: FORCE PLATE 850
[16:29:47] Units: N
[16:29:47] ▶️ START LOGGING
"[16:29:47] Time(s), Force(N), DeltaF(N), FSR1, FSR2, FSR3"
"[16:29:51] 8.02, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:29:51] 8.14, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:29:52] 8.55, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:29:52] 8.77, Force(N): 24.697, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:29:52] 8.88, Force(N): 25.708, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:29:52] 8.99, Force(N): 26.719, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1022"
"[16:29:52] 9.20, Force(N): 27.729, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:29:53] 9.42, Force(N): 26.719, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:29:53] 10.04, Force(N): 23.687, ΔF(N): -3.032, FSR1: 881, FSR2: 1023, FSR3: 1023"
"[16:29:53] 10.25, Force(N): 24.697, ΔF(N): 1.011, FSR1: 737, FSR2: 1022, FSR3: 1023"
"[16:29:54] 10.36, Force(N): 25.708, ΔF(N): 1.011, FSR1: 689, FSR2: 1023, FSR3: 1023"
"[16:29:54] 10.47, Force(N): 26.719, ΔF(N): 1.011, FSR1: 648, FSR2: 1023, FSR3: 1023"
"[16:29:54] 10.59, Force(N): 28.740, ΔF(N): 2.021, FSR1: 626, FSR2: 1023, FSR3: 1023"
"[16:29:54] 10.80, Force(N): 29.751, ΔF(N): 1.011, FSR1: 590, FSR2: 1023, FSR3: 1022"
"[16:29:54] 11.01, Force(N): 30.762, ΔF(N): 1.011, FSR1: 563, FSR2: 1023, FSR3: 1023"
"[16:29:54] 11.23, Force(N): 31.772, ΔF(N): 1.011, FSR1: 530, FSR2: 1023, FSR3: 1023"
"[16:29:54] 11.34, Force(N): 32.783, ΔF(N): 1.011, FSR1: 517, FSR2: 1023, FSR3: 1023"
"[16:29:55] 11.55, Force(N): 31.772, ΔF(N): -1.011, FSR1: 518, FSR2: 1023, FSR3: 1023"
"[16:29:55] 11.66, Force(N): 32.783, ΔF(N): 1.011, FSR1: 522, FSR2: 1023, FSR3: 1023"
"[16:29:55] 11.77, Force(N): 31.772, ΔF(N): -1.011, FSR1: 536, FSR2: 1023, FSR3: 1023"
"[16:29:55] 11.89, Force(N): 30.762, ΔF(N): -1.011, FSR1: 539, FSR2: 1023, FSR3: 1023"
"[16:29:55] 12.00, Force(N): 32.783, ΔF(N): 2.021, FSR1: 526, FSR2: 1023, FSR3: 1023"
"[16:29:55] 12.21, Force(N): 33.794, ΔF(N): 1.011, FSR1: 510, FSR2: 1023, FSR3: 1023"
"[16:29:56] 12.43, Force(N): 34.805, ΔF(N): 1.011, FSR1: 496, FSR2: 1023, FSR3: 1023"
"[16:29:56] 12.74, Force(N): 35.815, ΔF(N): 1.011, FSR1: 469, FSR2: 1023, FSR3: 1023"
"[16:29:56] 12.85, Force(N): 36.826, ΔF(N): 1.011, FSR1: 462, FSR2: 1023, FSR3: 1023"
"[16:29:56] 13.07, Force(N): 37.837, ΔF(N): 1.011, FSR1: 455, FSR2: 1023, FSR3: 1023"
"[16:29:56] 13.28, Force(N): 38.848, ΔF(N): 1.011, FSR1: 440, FSR2: 1023, FSR3: 1023"
"[16:29:57] 13.39, Force(N): 37.837, ΔF(N): -1.011, FSR1: 435, FSR2: 1023, FSR3: 1023"
"[16:29:57] 13.50, Force(N): 39.858, ΔF(N): 2.021, FSR1: 427, FSR2: 1023, FSR3: 1023"
"[16:29:57] 13.82, Force(N): 38.848, ΔF(N): -1.011, FSR1: 419, FSR2: 1023, FSR3: 1023"
"[16:29:57] 13.93, Force(N): 40.869, ΔF(N): 2.021, FSR1: 413, FSR2: 1023, FSR3: 1023"
"[16:29:57] 14.04, Force(N): 41.880, ΔF(N): 1.011, FSR1: 406, FSR2: 1023, FSR3: 1023"
"[16:29:57] 14.15, Force(N): 40.869, ΔF(N): -1.011, FSR1: 404, FSR2: 1023, FSR3: 1023"
"[16:29:57] 14.27, Force(N): 41.880, ΔF(N): 1.011, FSR1: 394, FSR2: 1023, FSR3: 1023"
"[16:29:58] 14.58, Force(N): 42.891, ΔF(N): 1.011, FSR1: 372, FSR2: 1023, FSR3: 1023"
"[16:29:58] 14.79, Force(N): 43.901, ΔF(N): 1.011, FSR1: 361, FSR2: 1023, FSR3: 1023"
"[16:29:58] 14.91, Force(N): 42.891, ΔF(N): -1.011, FSR1: 354, FSR2: 1023, FSR3: 1023"
"[16:29:58] 15.02, Force(N): 43.901, ΔF(N): 1.011, FSR1: 350, FSR2: 1023, FSR3: 1023"
"[16:29:58] 15.33, Force(N): 44.912, ΔF(N): 1.011, FSR1: 343, FSR2: 1023, FSR3: 1023"
"[16:29:59] 15.75, Force(N): 45.923, ΔF(N): 1.011, FSR1: 333, FSR2: 1023, FSR3: 1023"
"[16:29:59] 15.86, Force(N): 46.934, ΔF(N): 1.011, FSR1: 328, FSR2: 1023, FSR3: 1023"
"[16:29:59] 16.07, Force(N): 48.955, ΔF(N): 2.021, FSR1: 320, FSR2: 1022, FSR3: 1023"
"[16:29:59] 16.19, Force(N): 45.923, ΔF(N): -3.032, FSR1: 336, FSR2: 1023, FSR3: 1023"
"[16:29:59] 16.30, Force(N): 36.826, ΔF(N): -9.097, FSR1: 468, FSR2: 1023, FSR3: 1023"
"[16:30:00] 16.41, Force(N): 31.772, ΔF(N): -5.054, FSR1: 581, FSR2: 1023, FSR3: 1023"
"[16:30:00] 16.52, Force(N): 28.740, ΔF(N): -3.032, FSR1: 652, FSR2: 1023, FSR3: 1023"
"[16:30:00] 16.64, Force(N): 26.719, ΔF(N): -2.021, FSR1: 799, FSR2: 1023, FSR3: 1023"
"[16:30:00] 16.75, Force(N): 23.687, ΔF(N): -3.032, FSR1: 876, FSR2: 1023, FSR3: 1023"
"[16:30:00] 16.96, Force(N): 22.676, ΔF(N): -1.011, FSR1: 875, FSR2: 1023, FSR3: 1023"
"[16:30:00] 17.18, Force(N): 21.665, ΔF(N): -1.011, FSR1: 887, FSR2: 1023, FSR3: 1023"
"[16:30:00] 17.29, Force(N): 20.654, ΔF(N): -1.011, FSR1: 892, FSR2: 1023, FSR3: 1023"
"[16:30:01] 17.81, Force(N): 21.665, ΔF(N): 1.011, FSR1: 901, FSR2: 1023, FSR3: 1023"
"[16:30:01] 17.92, Force(N): 20.654, ΔF(N): -1.011, FSR1: 892, FSR2: 1023, FSR3: 1023"
"[16:30:01] 18.13, Force(N): 21.665, ΔF(N): 1.011, FSR1: 890, FSR2: 1023, FSR3: 1023"
"[16:30:01] 18.25, Force(N): 20.654, ΔF(N): -1.011, FSR1: 891, FSR2: 1023, FSR3: 1023"
"[16:30:02] 18.46, Force(N): 19.644, ΔF(N): -1.011, FSR1: 885, FSR2: 1023, FSR3: 1022"
"[16:30:02] 18.57, Force(N): 20.654, ΔF(N): 1.011, FSR1: 889, FSR2: 1023, FSR3: 1023"
"[16:30:02] 18.79, Force(N): 19.644, ΔF(N): -1.011, FSR1: 881, FSR2: 1023, FSR3: 1023"
"[16:30:02] 19.10, Force(N): 20.654, ΔF(N): 1.011, FSR1: 876, FSR2: 1023, FSR3: 1023"
"[16:30:03] 19.82, Force(N): 21.665, ΔF(N): 1.011, FSR1: 879, FSR2: 1023, FSR3: 1023"
"[16:30:03] 19.93, Force(N): 20.654, ΔF(N): -1.011, FSR1: 883, FSR2: 1023, FSR3: 1023"
"[16:30:03] 20.15, Force(N): 21.665, ΔF(N): 1.011, FSR1: 875, FSR2: 1023, FSR3: 1023"
"[16:30:04] 20.46, Force(N): 20.654, ΔF(N): -1.011, FSR1: 873, FSR2: 1023, FSR3: 1023"
"[16:30:04] 20.57, Force(N): 21.665, ΔF(N): 1.011, FSR1: 865, FSR2: 1023, FSR3: 1023"
"[16:30:04] 20.69, Force(N): 22.676, ΔF(N): 1.011, FSR1: 866, FSR2: 1022, FSR3: 1023"
"[16:30:04] 21.00, Force(N): 24.697, ΔF(N): 2.021, FSR1: 857, FSR2: 1023, FSR3: 1023"
"[16:30:04] 21.21, Force(N): 25.708, ΔF(N): 1.011, FSR1: 800, FSR2: 1023, FSR3: 1023"
"[16:30:04] 21.32, Force(N): 27.729, ΔF(N): 2.021, FSR1: 712, FSR2: 1023, FSR3: 1023"
"[16:30:05] 21.44, Force(N): 30.762, ΔF(N): 3.032, FSR1: 650, FSR2: 1023, FSR3: 1023"
"[16:30:05] 21.55, Force(N): 31.772, ΔF(N): 1.011, FSR1: 609, FSR2: 1023, FSR3: 1023"
"[16:30:05] 21.66, Force(N): 32.783, ΔF(N): 1.011, FSR1: 581, FSR2: 1023, FSR3: 1023"
"[16:30:05] 21.87, Force(N): 35.815, ΔF(N): 3.032, FSR1: 537, FSR2: 1023, FSR3: 1023"
"[16:30:05] 21.99, Force(N): 36.826, ΔF(N): 1.011, FSR1: 518, FSR2: 1023, FSR3: 1023"
"[16:30:05] 22.10, Force(N): 37.837, ΔF(N): 1.011, FSR1: 506, FSR2: 1023, FSR3: 1023"
"[16:30:05] 22.21, Force(N): 39.858, ΔF(N): 2.021, FSR1: 470, FSR2: 1023, FSR3: 1023"
"[16:30:06] 22.42, Force(N): 40.869, ΔF(N): 1.011, FSR1: 444, FSR2: 1023, FSR3: 1023"
"[16:30:06] 22.64, Force(N): 41.880, ΔF(N): 1.011, FSR1: 432, FSR2: 1023, FSR3: 1023"
"[16:30:06] 22.75, Force(N): 40.869, ΔF(N): -1.011, FSR1: 431, FSR2: 1023, FSR3: 1023"
"[16:30:06] 22.86, Force(N): 41.880, ΔF(N): 1.011, FSR1: 430, FSR2: 1023, FSR3: 1023"
"[16:30:06] 22.97, Force(N): 40.869, ΔF(N): -1.011, FSR1: 432, FSR2: 1023, FSR3: 1023"
"[16:30:06] 23.09, Force(N): 41.880, ΔF(N): 1.011, FSR1: 431, FSR2: 1023, FSR3: 1023"
"[16:30:06] 23.20, Force(N): 40.869, ΔF(N): -1.011, FSR1: 431, FSR2: 1023, FSR3: 1023"
"[16:30:06] 23.31, Force(N): 41.880, ΔF(N): 1.011, FSR1: 433, FSR2: 1023, FSR3: 1023"
"[16:30:07] 23.52, Force(N): 42.891, ΔF(N): 1.011, FSR1: 424, FSR2: 1023, FSR3: 1023"
"[16:30:07] 23.63, Force(N): 41.880, ΔF(N): -1.011, FSR1: 423, FSR2: 1023, FSR3: 1023"
"[16:30:07] 23.75, Force(N): 40.869, ΔF(N): -1.011, FSR1: 428, FSR2: 1023, FSR3: 1023"
"[16:30:07] 23.86, Force(N): 39.858, ΔF(N): -1.011, FSR1: 433, FSR2: 1023, FSR3: 1023"
"[16:30:07] 23.97, Force(N): 40.869, ΔF(N): 1.011, FSR1: 433, FSR2: 1023, FSR3: 1023"
"[16:30:07] 24.19, Force(N): 38.848, ΔF(N): -2.021, FSR1: 444, FSR2: 1023, FSR3: 1023"
"[16:30:07] 24.30, Force(N): 39.858, ΔF(N): 1.011, FSR1: 445, FSR2: 1023, FSR3: 1023"
"[16:30:08] 24.41, Force(N): 38.848, ΔF(N): -1.011, FSR1: 445, FSR2: 1023, FSR3: 1023"
"[16:30:08] 24.52, Force(N): 39.858, ΔF(N): 1.011, FSR1: 449, FSR2: 1023, FSR3: 1023"
"[16:30:08] 24.64, Force(N): 38.848, ΔF(N): -1.011, FSR1: 456, FSR2: 1023, FSR3: 1023"
"[16:30:08] 24.75, Force(N): 39.858, ΔF(N): 1.011, FSR1: 451, FSR2: 1023, FSR3: 1023"
"[16:30:08] 24.96, Force(N): 40.869, ΔF(N): 1.011, FSR1: 429, FSR2: 1023, FSR3: 1023"
"[16:30:08] 25.07, Force(N): 41.880, ΔF(N): 1.011, FSR1: 412, FSR2: 1023, FSR3: 1023"
"[16:30:08] 25.19, Force(N): 42.891, ΔF(N): 1.011, FSR1: 400, FSR2: 1023, FSR3: 1023"
"[16:30:08] 25.30, Force(N): 44.912, ΔF(N): 2.021, FSR1: 384, FSR2: 1023, FSR3: 1023"
"[16:30:09] 25.41, Force(N): 41.880, ΔF(N): -3.032, FSR1: 431, FSR2: 1023, FSR3: 1023"
"[16:30:09] 25.52, Force(N): 33.794, ΔF(N): -8.086, FSR1: 553, FSR2: 1023, FSR3: 1023"
"[16:30:09] 25.63, Force(N): 29.751, ΔF(N): -4.043, FSR1: 632, FSR2: 1023, FSR3: 1023"
"[16:30:09] 25.75, Force(N): 27.729, ΔF(N): -2.021, FSR1: 678, FSR2: 1023, FSR3: 1022"
"[16:30:09] 25.86, Force(N): 26.719, ΔF(N): -1.011, FSR1: 749, FSR2: 1023, FSR3: 1023"
"[16:30:09] 25.97, Force(N): 25.708, ΔF(N): -1.011, FSR1: 861, FSR2: 1023, FSR3: 1023"
"[16:30:09] 26.09, Force(N): 22.676, ΔF(N): -3.032, FSR1: 882, FSR2: 1023, FSR3: 1023"
"[16:30:09] 26.30, Force(N): 21.665, ΔF(N): -1.011, FSR1: 874, FSR2: 1023, FSR3: 1023"
"[16:30:10] 26.51, Force(N): 20.654, ΔF(N): -1.011, FSR1: 893, FSR2: 1023, FSR3: 1023"
"[16:30:10] 26.73, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:10] 26.84, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:10] 27.16, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:10] 27.27, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:11] 27.69, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:11] 27.80, Force(N): 20.654, ΔF(N): 2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:11] 27.92, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:11] 28.03, Force(N): 21.665, ΔF(N): 2.021, FSR1: 1010, FSR2: 1023, FSR3: 1023"
"[16:30:11] 28.14, Force(N): 20.654, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:12] 28.46, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:12] 28.57, Force(N): 20.654, ΔF(N): 1.011, FSR1: 968, FSR2: 1023, FSR3: 1023"
"[16:30:12] 28.79, Force(N): 21.665, ΔF(N): 1.011, FSR1: 877, FSR2: 1023, FSR3: 1023"
"[16:30:12] 29.30, Force(N): 22.676, ΔF(N): 1.011, FSR1: 877, FSR2: 1022, FSR3: 1023"
"[16:30:13] 29.51, Force(N): 24.697, ΔF(N): 2.021, FSR1: 884, FSR2: 1023, FSR3: 1023"
"[16:30:13] 29.63, Force(N): 25.708, ΔF(N): 1.011, FSR1: 815, FSR2: 1023, FSR3: 1023"
"[16:30:13] 29.74, Force(N): 27.729, ΔF(N): 2.021, FSR1: 748, FSR2: 1023, FSR3: 1023"
"[16:30:13] 29.85, Force(N): 30.762, ΔF(N): 3.032, FSR1: 661, FSR2: 1023, FSR3: 1023"
"[16:30:13] 29.96, Force(N): 31.772, ΔF(N): 1.011, FSR1: 604, FSR2: 1023, FSR3: 1023"
"[16:30:13] 30.07, Force(N): 33.794, ΔF(N): 2.021, FSR1: 573, FSR2: 1023, FSR3: 1023"
"[16:30:13] 30.19, Force(N): 35.815, ΔF(N): 2.021, FSR1: 557, FSR2: 1023, FSR3: 1023"
"[16:30:14] 30.40, Force(N): 37.837, ΔF(N): 2.021, FSR1: 500, FSR2: 1023, FSR3: 1023"
"[16:30:14] 30.51, Force(N): 39.858, ΔF(N): 2.021, FSR1: 481, FSR2: 1023, FSR3: 1023"
"[16:30:14] 30.72, Force(N): 40.869, ΔF(N): 1.011, FSR1: 454, FSR2: 1023, FSR3: 1023"
"[16:30:14] 30.84, Force(N): 41.880, ΔF(N): 1.011, FSR1: 450, FSR2: 1023, FSR3: 1023"
"[16:30:14] 30.95, Force(N): 42.891, ΔF(N): 1.011, FSR1: 444, FSR2: 1023, FSR3: 1023"
"[16:30:14] 31.06, Force(N): 43.901, ΔF(N): 1.011, FSR1: 420, FSR2: 1023, FSR3: 1023"
"[16:30:15] 31.37, Force(N): 46.934, ΔF(N): 3.032, FSR1: 371, FSR2: 1023, FSR3: 1023"
"[16:30:15] 31.59, Force(N): 47.944, ΔF(N): 1.011, FSR1: 342, FSR2: 1023, FSR3: 1023"
"[16:30:15] 31.70, Force(N): 48.955, ΔF(N): 1.011, FSR1: 338, FSR2: 1023, FSR3: 1023"
"[16:30:15] 31.81, Force(N): 49.966, ΔF(N): 1.011, FSR1: 332, FSR2: 1022, FSR3: 1023"
"[16:30:15] 31.92, Force(N): 48.955, ΔF(N): -1.011, FSR1: 329, FSR2: 1023, FSR3: 1023"
"[16:30:15] 32.04, Force(N): 47.944, ΔF(N): -1.011, FSR1: 329, FSR2: 1023, FSR3: 1023"
"[16:30:15] 32.25, Force(N): 48.955, ΔF(N): 1.011, FSR1: 327, FSR2: 1023, FSR3: 1023"
"[16:30:16] 32.56, Force(N): 47.944, ΔF(N): -1.011, FSR1: 326, FSR2: 1023, FSR3: 1023"
"[16:30:16] 32.68, Force(N): 48.955, ΔF(N): 1.011, FSR1: 324, FSR2: 1023, FSR3: 1023"
"[16:30:16] 32.79, Force(N): 49.966, ΔF(N): 1.011, FSR1: 323, FSR2: 1023, FSR3: 1023"
"[16:30:16] 33.00, Force(N): 47.944, ΔF(N): -2.021, FSR1: 329, FSR2: 1023, FSR3: 1023"
"[16:30:16] 33.12, Force(N): 40.869, ΔF(N): -7.075, FSR1: 452, FSR2: 1022, FSR3: 1023"
"[16:30:16] 33.23, Force(N): 33.794, ΔF(N): -7.075, FSR1: 557, FSR2: 1023, FSR3: 1023"
"[16:30:17] 33.34, Force(N): 29.751, ΔF(N): -4.043, FSR1: 643, FSR2: 1023, FSR3: 1023"
"[16:30:17] 33.45, Force(N): 26.719, ΔF(N): -3.032, FSR1: 787, FSR2: 1023, FSR3: 1023"
"[16:30:17] 33.57, Force(N): 24.697, ΔF(N): -2.021, FSR1: 883, FSR2: 1023, FSR3: 1023"
"[16:30:17] 33.68, Force(N): 21.665, ΔF(N): -3.032, FSR1: 897, FSR2: 1023, FSR3: 1023"
"[16:30:17] 33.89, Force(N): 20.654, ΔF(N): -1.011, FSR1: 893, FSR2: 1023, FSR3: 1023"
"[16:30:17] 34.31, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:18] 34.63, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:18] 34.74, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:18] 34.85, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:18] 34.97, Force(N): 18.633, ΔF(N): -2.021, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:18] 35.08, Force(N): 19.644, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:19] 35.50, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:19] 35.71, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:19] 36.13, Force(N): 20.654, ΔF(N): 1.011, FSR1: 856, FSR2: 1022, FSR3: 1023"
"[16:30:20] 36.54, Force(N): 22.676, ΔF(N): 2.021, FSR1: 879, FSR2: 1023, FSR3: 1023"
"[16:30:20] 36.66, Force(N): 25.708, ΔF(N): 3.032, FSR1: 874, FSR2: 1023, FSR3: 1023"
"[16:30:20] 36.77, Force(N): 26.719, ΔF(N): 1.011, FSR1: 747, FSR2: 1023, FSR3: 1023"
"[16:30:20] 36.88, Force(N): 30.762, ΔF(N): 4.043, FSR1: 640, FSR2: 1023, FSR3: 1023"
"[16:30:20] 36.99, Force(N): 33.794, ΔF(N): 3.032, FSR1: 553, FSR2: 1023, FSR3: 1023"
"[16:30:20] 37.10, Force(N): 34.805, ΔF(N): 1.011, FSR1: 536, FSR2: 1023, FSR3: 1023"
"[16:30:20] 37.22, Force(N): 37.837, ΔF(N): 3.032, FSR1: 521, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.43, Force(N): 40.869, ΔF(N): 3.032, FSR1: 462, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.54, Force(N): 41.880, ΔF(N): 1.011, FSR1: 444, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.65, Force(N): 42.891, ΔF(N): 1.011, FSR1: 424, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.76, Force(N): 43.901, ΔF(N): 1.011, FSR1: 403, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.88, Force(N): 44.912, ΔF(N): 1.011, FSR1: 383, FSR2: 1023, FSR3: 1023"
"[16:30:21] 37.99, Force(N): 45.923, ΔF(N): 1.011, FSR1: 370, FSR2: 1023, FSR3: 1023"
"[16:30:21] 38.10, Force(N): 46.934, ΔF(N): 1.011, FSR1: 357, FSR2: 1023, FSR3: 1023"
"[16:30:21] 38.31, Force(N): 47.944, ΔF(N): 1.011, FSR1: 344, FSR2: 1023, FSR3: 1023"
"[16:30:22] 38.63, Force(N): 48.955, ΔF(N): 1.011, FSR1: 333, FSR2: 1023, FSR3: 1022"
"[16:30:22] 38.94, Force(N): 49.966, ΔF(N): 1.011, FSR1: 325, FSR2: 1023, FSR3: 1023"
"[16:30:22] 39.15, Force(N): 50.977, ΔF(N): 1.011, FSR1: 323, FSR2: 1023, FSR3: 1023"
"[16:30:22] 39.27, Force(N): 49.966, ΔF(N): -1.011, FSR1: 322, FSR2: 1023, FSR3: 1023"
"[16:30:23] 39.48, Force(N): 50.977, ΔF(N): 1.011, FSR1: 321, FSR2: 1023, FSR3: 1023"
"[16:30:23] 39.59, Force(N): 49.966, ΔF(N): -1.011, FSR1: 320, FSR2: 1022, FSR3: 1023"
"[16:30:23] 39.91, Force(N): 46.934, ΔF(N): -3.032, FSR1: 341, FSR2: 1023, FSR3: 1023"
"[16:30:23] 40.02, Force(N): 40.869, ΔF(N): -6.064, FSR1: 441, FSR2: 1023, FSR3: 1023"
"[16:30:23] 40.13, Force(N): 36.826, ΔF(N): -4.043, FSR1: 515, FSR2: 1023, FSR3: 1023"
"[16:30:23] 40.25, Force(N): 32.783, ΔF(N): -4.043, FSR1: 551, FSR2: 1023, FSR3: 1023"
"[16:30:24] 40.36, Force(N): 31.772, ΔF(N): -1.011, FSR1: 606, FSR2: 1023, FSR3: 1023"
"[16:30:24] 40.47, Force(N): 28.740, ΔF(N): -3.032, FSR1: 660, FSR2: 1023, FSR3: 1023"
"[16:30:24] 40.58, Force(N): 26.719, ΔF(N): -2.021, FSR1: 739, FSR2: 1023, FSR3: 1023"
"[16:30:24] 40.70, Force(N): 25.708, ΔF(N): -1.011, FSR1: 865, FSR2: 1023, FSR3: 1023"
"[16:30:24] 40.91, Force(N): 24.697, ΔF(N): -1.011, FSR1: 891, FSR2: 1023, FSR3: 1023"
"[16:30:24] 41.02, Force(N): 22.676, ΔF(N): -2.021, FSR1: 884, FSR2: 1023, FSR3: 1023"
"[16:30:24] 41.14, Force(N): 20.654, ΔF(N): -2.021, FSR1: 879, FSR2: 1023, FSR3: 1023"
"[16:30:25] 41.65, Force(N): 19.644, ΔF(N): -1.011, FSR1: 895, FSR2: 1023, FSR3: 1023"
"[16:30:25] 41.87, Force(N): 20.654, ΔF(N): 1.011, FSR1: 962, FSR2: 1023, FSR3: 1023"
"[16:30:25] 42.18, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:25] 42.30, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:26] 42.92, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:26] 43.03, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1022, FSR2: 1023, FSR3: 1023"
"[16:30:26] 43.14, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:27] 43.36, Force(N): 20.654, ΔF(N): 1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:27] 43.47, Force(N): 19.644, ΔF(N): -1.011, FSR1: 1023, FSR2: 1023, FSR3: 1023"
"[16:30:27] 43.69, Force(N): 20.654, ΔF(N): 1.011, FSR1: 876, FSR2: 1023, FSR3: 1023"
